gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,n_counterparties,first_date,last_date,active_days,pass_through,truncated_by_depth,real_sink,no_edges,pagerank,betweenness,component,component_size,in_cycle,same_day_bursts,avg_in_tx,avg_out_tx,seed_money_in,seed_share,cluster_id,n_seed_upstream,fast_out_share,sync_in_events,max_payer_share,no_data,nearest_role,role_rule
100000005264990100,0,true,1,2,17070.0,122000.0,1,2,3,2026-07-03,2026-07-14,3,7.147,false,false,false,0.000364,7.765e-05,0,1877,false,0,17070.0,61000.0,2736.91,1.0,20,2,0.0,0,1.0,false,transit,peripheral
100000003289405100,2,false,1,0,355000.0,0.0,1,0,1,2026-07-24,2026-07-24,1,0.0,false,true,false,0.000339,0.0,0,1877,false,0,355000.0,0.0,7687.75,0.0217,2,1,0.0,0,1.0,false,terminal,terminal
100000008314863100,3,false,1,0,12000.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.0005171,0.0,0,1877,false,0,12000.0,0.0,6885.25,0.5738,2,2,0.0,0,1.0,false,terminal,peripheral
100000001110358100,3,false,2,0,32000.0,0.0,2,0,2,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00029299,0.0,0,1877,false,0,16000.0,0.0,301.13,0.0094,0,2,0.0,0,0.7188,false,terminal,peripheral
100000002938501100,1,false,1,1,8395.0,5000.0,1,1,2,2026-07-06,2026-07-08,2,0.5956,false,false,false,0.00028647,1.794e-05,0,1877,false,0,8395.0,5000.0,8395.0,1.0,5,2,0.0,0,1.0,false,transit,peripheral
100000003943483100,2,false,1,0,10000.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,false,true,false,0.00032896,0.0,0,1877,false,0,10000.0,0.0,9155.8,0.9156,11,2,0.0,0,1.0,false,terminal,peripheral
100000008691495100,1,false,1,0,27000.0,0.0,1,0,1,2026-07-09,2026-07-09,1,0.0,false,true,false,0.00029124,0.0,1,270,false,0,27000.0,0.0,27000.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000000089154100,1,false,1,15,10000.0,425500.0,1,21,15,2026-07-09,2026-07-22,10,42.55,false,false,false,0.00028745,0.00010895,0,1877,true,1,10000.0,20261.9,10000.0,0.0235,0,1,0.2738,0,1.0,false,coordinator,peripheral
100000002559089100,3,false,2,0,715000.0,0.0,2,0,2,2026-07-29,2026-07-29,1,0.0,false,true,false,0.00039243,0.0,0,1877,false,0,357500.0,0.0,2675.95,0.0037,12,1,0.0,0,0.9091,false,terminal,terminal
100000000560751100,3,false,1,0,25000.0,0.0,1,0,1,2026-07-09,2026-07-09,1,0.0,false,true,false,0.00055245,0.0,0,1877,false,0,25000.0,0.0,596.08,0.0238,13,2,0.0,0,1.0,false,terminal,peripheral
100000002255058100,3,false,1,0,491500.0,0.0,2,0,1,2026-07-13,2026-07-24,2,0.0,false,true,false,0.00042613,0.0,0,1877,false,0,245750.0,0.0,4357.03,0.0089,2,1,0.0,0,1.0,false,terminal,terminal
100000002214570100,1,false,1,0,26471.0,0.0,1,0,1,2026-07-13,2026-07-13,1,0.0,false,true,false,0.00029113,0.0,1,270,false,0,26471.0,0.0,26471.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000001287955100,2,false,1,4,17520.0,310000.0,1,5,5,2026-07-19,2026-07-25,4,17.6941,false,false,false,0.00029392,0.0006803,0,1877,false,0,17520.0,62000.0,408.47,0.0013,12,1,0.741,0,1.0,false,transit,peripheral
100000008666075100,1,false,1,0,26217.0,0.0,1,0,1,2026-07-02,2026-07-02,1,0.0,false,true,false,0.00029107,0.0,1,270,false,0,26217.0,0.0,26217.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000006111439100,3,false,3,4,20570.0,24000.0,3,4,6,2026-07-02,2026-07-26,7,1.1667,false,false,false,0.0003655,1.756e-05,0,1877,true,0,6856.67,6000.0,49.72,0.0021,4,2,0.0,0,0.4524,false,transit,peripheral
100000001202787100,4,false,2,0,14850.0,0.0,2,0,2,2026-07-09,2026-07-17,2,0.0,true,false,false,0.00035114,0.0,0,1877,false,0,7425.0,0.0,31.13,0.0021,0,3,0.0,0,0.596,true,,no_data_truncated
100000008730238100,4,false,1,0,113000.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,true,false,false,0.00056324,0.0,0,1877,false,0,113000.0,0.0,41.22,0.0004,10,1,0.0,0,1.0,true,,no_data_truncated
100000004783447100,1,false,1,0,26200.0,0.0,1,0,1,2026-07-14,2026-07-14,1,0.0,false,true,false,0.00029107,0.0,1,270,false,0,26200.0,0.0,26200.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000003071649100,3,false,1,0,189500.0,0.0,1,0,1,2026-07-22,2026-07-22,1,0.0,false,true,false,0.00029533,0.0,0,1877,false,0,189500.0,0.0,238.91,0.0013,7,1,0.0,0,1.0,false,terminal,peripheral
100000008289539100,2,false,1,0,14912.0,0.0,1,0,1,2026-07-29,2026-07-29,1,0.0,false,true,false,0.00029031,0.0,0,1877,false,0,14912.0,0.0,413.37,0.0277,15,3,0.0,0,1.0,false,terminal,peripheral
100000000896111100,3,false,1,0,287100.0,0.0,1,0,1,2026-07-01,2026-07-01,1,0.0,false,true,false,0.00038717,0.0,0,1877,false,0,287100.0,0.0,8722.25,0.0304,23,1,0.0,0,1.0,false,terminal,terminal
100000003843844100,3,false,1,1,16680.0,238000.0,1,1,2,2026-07-02,2026-07-11,2,14.2686,false,false,false,0.00029174,1.922e-05,0,1877,false,0,16680.0,238000.0,180.24,0.0008,13,3,0.0,0,1.0,false,transit,peripheral
100000004218576100,1,false,1,0,26144.0,0.0,1,0,1,2026-07-13,2026-07-13,1,0.0,false,true,false,0.00029106,0.0,1,270,false,0,26144.0,0.0,26144.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000005092518100,1,false,1,0,26144.0,0.0,1,0,1,2026-07-07,2026-07-07,1,0.0,false,true,false,0.00029106,0.0,1,270,false,0,26144.0,0.0,26144.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008773876100,1,false,1,0,26120.0,0.0,1,0,1,2026-07-29,2026-07-29,1,0.0,false,true,false,0.00029105,0.0,1,270,false,0,26120.0,0.0,26120.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000007811950100,4,false,1,0,50000.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,true,false,false,0.00054623,0.0,0,1877,false,0,50000.0,0.0,229.59,0.0046,25,1,0.0,0,1.0,true,,no_data_truncated
100000008190411100,4,false,1,0,198450.0,0.0,12,0,1,2026-07-02,2026-07-26,9,0.0,true,false,false,0.00042413,0.0,0,1877,false,3,16537.5,0.0,9.66,0.0,51,1,0.0,0,1.0,true,,no_data_truncated
100000001825934100,3,false,1,1,40000.0,97000.0,1,1,2,2026-07-19,2026-07-24,2,2.425,false,false,false,0.00047587,9.9e-07,0,1877,false,0,40000.0,97000.0,10104.05,0.1042,37,1,0.0,0,1.0,false,transit,peripheral
100000004739664100,1,false,1,1,12000.0,10000.0,1,1,2,2026-07-02,2026-07-23,2,0.8333,false,false,false,0.00028809,1.39e-06,1,270,false,0,12000.0,10000.0,12000.0,1.0,1,1,0.0,0,1.0,false,transit,peripheral
100000005228059100,1,false,1,0,26000.0,0.0,1,0,1,2026-07-08,2026-07-08,1,0.0,false,true,false,0.00029103,0.0,1,270,false,0,26000.0,0.0,26000.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000002975437100,3,false,1,1,530000.0,8500.0,2,1,1,2026-07-18,2026-07-22,2,0.016,false,false,false,0.00052101,0.0,0,1877,true,1,265000.0,8500.0,2436.62,0.0046,31,1,0.0,0,1.0,false,terminal,terminal
100000005495211100,4,false,1,0,14500.0,0.0,1,0,1,2026-07-05,2026-07-05,1,0.0,true,false,false,0.00055996,0.0,0,1877,false,0,14500.0,0.0,175.89,0.0121,0,2,0.0,0,1.0,true,,no_data_truncated
100000008525136100,4,false,1,0,14100.0,0.0,1,0,1,2026-07-10,2026-07-10,1,0.0,true,false,false,0.00028852,0.0,0,1877,false,0,14100.0,0.0,26.7,0.0019,0,3,0.0,0,1.0,true,,no_data_truncated
100000006658598100,1,false,1,0,9000.0,0.0,1,0,1,2026-07-19,2026-07-19,1,0.0,false,true,false,0.00028654,0.0,0,1877,false,0,9000.0,0.0,9000.0,1.0,5,2,0.0,0,1.0,false,terminal,peripheral
100000000703902100,1,false,1,0,25499.0,0.0,1,0,1,2026-07-22,2026-07-22,1,0.0,false,true,false,0.00029092,0.0,1,270,false,0,25499.0,0.0,25499.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000002727288100,3,false,1,0,16000.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00036617,0.0,0,1877,false,0,16000.0,0.0,290.07,0.0181,15,3,0.0,0,1.0,false,terminal,peripheral
100000004241142100,4,false,1,0,27102.0,0.0,1,0,1,2026-07-11,2026-07-11,1,0.0,true,false,false,0.00053013,0.0,0,1877,false,0,27102.0,0.0,22.94,0.0008,0,2,0.0,0,1.0,true,,no_data_truncated
100000002956779100,3,false,1,0,411000.0,0.0,1,0,1,2026-07-27,2026-07-27,1,0.0,false,true,false,0.00040311,0.0,0,1877,false,0,411000.0,0.0,3643.42,0.0089,2,1,0.0,0,1.0,false,terminal,terminal
100000004213658100,1,false,1,0,25347.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00029089,0.0,1,270,false,0,25347.0,0.0,25347.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000006177176100,1,false,1,0,8911.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00028653,0.0,0,1877,false,0,8911.0,0.0,8911.0,1.0,5,2,0.0,0,1.0,false,terminal,peripheral
100000006326645100,1,false,1,0,25264.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00029087,0.0,1,270,false,0,25264.0,0.0,25264.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008699083100,4,false,1,0,238500.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,true,false,false,0.0003064,0.0,0,1877,false,0,238500.0,0.0,0.96,0.0,12,1,0.0,0,1.0,true,,no_data_truncated
100000000802149100,3,false,1,0,104128.0,0.0,1,0,1,2026-07-11,2026-07-11,1,0.0,false,true,false,0.0002948,0.0,0,1877,false,0,104128.0,0.0,505.02,0.0048,0,1,0.0,0,1.0,false,terminal,peripheral
100000001330595100,2,false,3,1,87000.0,154000.0,6,1,4,2026-07-01,2026-07-22,6,1.7701,false,false,false,0.00067557,1.19e-06,2,17,false,0,14500.0,154000.0,744.07,0.0048,24,1,0.0,0,0.5172,false,consolidator,peripheral
100000001286703100,4,false,1,0,20500.0,0.0,1,0,1,2026-07-21,2026-07-21,1,0.0,true,false,false,0.00028724,0.0,0,1877,false,0,20500.0,0.0,2.23,0.0001,39,3,0.0,0,1.0,true,,no_data_truncated
100000002757791100,3,false,1,0,73050.0,0.0,1,0,1,2026-07-03,2026-07-03,1,0.0,false,true,false,0.00031104,0.0,0,1877,false,0,73050.0,0.0,1282.44,0.0176,27,1,0.0,0,1.0,false,terminal,peripheral
100000005931985100,2,false,1,0,76000.0,0.0,1,0,1,2026-07-31,2026-07-31,1,0.0,false,true,false,0.0003129,0.0,0,1877,false,0,76000.0,0.0,1106.89,0.0146,12,1,0.0,0,1.0,false,terminal,peripheral
100000004931931100,3,false,1,1,23938.0,45000.0,1,1,2,2026-07-07,2026-07-10,2,1.8799,false,false,false,0.00029181,1.922e-05,0,1877,false,0,23938.0,45000.0,290.38,0.0065,0,2,0.0,0,1.0,false,transit,peripheral
100000003060187100,3,false,1,0,93046.0,0.0,1,0,1,2026-07-24,2026-07-24,1,0.0,false,true,false,0.00030148,0.0,0,1877,false,0,93046.0,0.0,690.23,0.0074,18,1,0.0,0,1.0,false,terminal,peripheral
100000002914245100,3,false,1,0,140611.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,false,true,false,0.00029558,0.0,0,1877,false,0,140611.0,0.0,303.26,0.0022,3,1,0.0,0,1.0,false,terminal,peripheral
100000007867364100,4,false,1,0,41852.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,true,false,false,0.00044874,0.0,0,1877,false,0,41852.0,0.0,310.47,0.0074,18,1,0.0,0,1.0,true,,no_data_truncated
100000007988344100,4,false,1,0,20000.0,0.0,3,0,1,2026-07-02,2026-07-15,3,0.0,true,false,false,0.00038746,0.0,0,1877,false,0,6666.67,0.0,68.81,0.0034,0,2,0.0,0,1.0,true,,no_data_truncated
100000002529877100,4,false,1,0,232000.0,0.0,1,0,1,2026-07-27,2026-07-27,1,0.0,true,false,false,0.00030583,0.0,0,1877,false,0,232000.0,0.0,0.94,0.0,12,1,0.0,0,1.0,true,,no_data_truncated
100000003927792100,2,false,1,0,13067.0,0.0,1,0,1,2026-07-31,2026-07-31,1,0.0,false,true,false,0.00028973,0.0,0,1877,false,0,13067.0,0.0,362.22,0.0277,15,3,0.0,0,1.0,false,terminal,peripheral
100000006641671100,3,false,2,1,22000.0,25000.0,2,3,3,2026-07-04,2026-07-27,3,1.1364,false,false,false,0.00043999,5.45e-06,0,1877,false,0,11000.0,8333.33,152.42,0.0061,3,1,0.8,0,0.5909,false,transit,peripheral
100000008383405100,1,false,1,0,25000.0,0.0,2,0,1,2026-07-01,2026-07-08,2,0.0,false,true,false,0.00030603,0.0,0,1877,false,0,12500.0,0.0,25000.0,1.0,23,1,0.0,0,1.0,false,terminal,peripheral
100000004687099100,2,false,1,0,30000.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00033422,0.0,0,1877,false,0,30000.0,0.0,16216.22,0.5405,6,1,0.0,0,1.0,false,terminal,peripheral
100000005082652100,3,false,1,0,30000.0,0.0,1,0,1,2026-07-02,2026-07-02,1,0.0,false,true,false,0.000408,0.0,0,1877,false,0,30000.0,0.0,16216.22,0.5405,6,1,0.0,0,1.0,false,terminal,peripheral
100000005357705100,3,false,1,4,52595.0,387080.0,1,5,5,2026-07-22,2026-07-26,4,7.3596,false,false,false,0.00029627,7.688e-05,0,1877,false,1,52595.0,77416.0,349.84,0.0009,3,1,0.2725,0,1.0,false,distributor,peripheral
100000003219438100,2,false,1,0,32000.0,0.0,1,0,1,2026-07-24,2026-07-24,1,0.0,false,true,false,0.00044716,0.0,0,1877,false,0,32000.0,0.0,13225.5,0.4133,34,1,0.0,0,1.0,false,terminal,peripheral
100000000569479100,3,false,1,0,320000.0,0.0,1,0,1,2026-07-31,2026-07-31,1,0.0,false,true,false,0.00039495,0.0,0,1877,false,0,320000.0,0.0,4704.97,0.0147,0,1,0.0,0,1.0,false,terminal,terminal
100000000673915100,4,false,1,0,20200.0,0.0,1,0,1,2026-07-14,2026-07-14,1,0.0,true,false,false,0.00028758,0.0,0,1877,false,0,20200.0,0.0,0.98,0.0,36,3,0.0,0,1.0,true,,no_data_truncated
100000008669310100,3,false,1,0,59567.0,0.0,2,0,1,2026-07-03,2026-07-27,2,0.0,false,true,false,0.00028892,0.0,0,1877,false,0,29783.5,0.0,50.42,0.0008,0,2,0.0,0,1.0,false,terminal,peripheral
100000001145749100,3,false,1,0,10000.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00047851,0.0,0,1877,false,0,10000.0,0.0,5737.7,0.5738,2,2,0.0,0,1.0,false,terminal,peripheral
100000000640800100,3,false,1,4,80000.0,518135.0,1,6,5,2026-07-09,2026-07-30,5,6.4767,false,false,false,0.00030324,0.00014517,0,1877,false,0,80000.0,86355.83,133.7,0.0003,3,1,0.0311,0,1.0,false,distributor,peripheral
100000008555233100,3,false,1,0,440600.0,0.0,1,0,1,2026-07-31,2026-07-31,1,0.0,false,true,false,0.00036341,0.0,0,1877,false,0,440600.0,0.0,2393.18,0.0054,17,1,0.0,0,1.0,false,terminal,terminal
100000002958345100,3,false,1,0,307000.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00030019,0.0,0,1877,false,0,307000.0,0.0,98.47,0.0003,12,2,0.0,0,1.0,false,terminal,terminal
100000002509598100,3,false,1,0,305550.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00030012,0.0,0,1877,false,0,305550.0,0.0,98.0,0.0003,12,2,0.0,0,1.0,false,terminal,terminal
100000002742067100,2,false,1,0,12730.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,false,true,false,0.00028962,0.0,0,1877,false,0,12730.0,0.0,352.88,0.0277,15,3,0.0,0,1.0,false,terminal,peripheral
100000002983426100,3,false,1,0,88945.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,false,true,false,0.00031871,0.0,0,1877,false,0,88945.0,0.0,686.31,0.0077,8,1,0.0,0,1.0,false,terminal,peripheral
100000008727982100,4,false,1,0,30000.0,0.0,2,0,1,2026-07-31,2026-07-31,1,0.0,true,false,false,0.00051385,0.0,0,1877,false,1,15000.0,0.0,586.38,0.0195,27,1,0.0,0,1.0,true,,no_data_truncated
100000008474391100,3,false,1,0,20000.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,false,true,false,0.00040715,0.0,0,1877,false,0,20000.0,0.0,705.29,0.0353,22,2,0.0,0,1.0,false,terminal,peripheral
100000004070530100,4,false,1,0,20000.0,0.0,1,0,1,2026-07-22,2026-07-22,1,0.0,true,false,false,0.0002872,0.0,0,1877,false,0,20000.0,0.0,2.18,0.0001,39,3,0.0,0,1.0,true,,no_data_truncated
100000003275398100,2,false,1,1,300000.0,20000.0,1,1,2,2026-07-01,2026-07-02,2,0.0667,false,false,false,0.00043425,0.0,2,17,false,0,300000.0,20000.0,4557.15,0.0152,24,1,0.0,0,1.0,false,terminal,terminal
100000005061890100,3,false,1,0,90000.0,0.0,1,0,1,2026-07-25,2026-07-25,1,0.0,false,true,false,0.00053463,0.0,0,1877,false,0,90000.0,0.0,636.17,0.0071,2,1,0.0,0,1.0,false,terminal,peripheral
100000008655779100,3,false,1,2,47000.0,24704.0,1,2,3,2026-07-06,2026-07-30,3,0.5256,false,false,false,0.00039705,5.921e-05,0,1877,false,0,47000.0,12352.0,518.92,0.011,28,1,0.0,0,1.0,false,transit,peripheral
100000002858835100,1,false,1,0,24400.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,false,true,false,0.00029069,0.0,1,270,false,0,24400.0,0.0,24400.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000004674412100,4,false,1,0,46000.0,0.0,1,0,1,2026-07-31,2026-07-31,1,0.0,true,false,false,0.00048937,0.0,0,1877,false,0,46000.0,0.0,231.94,0.005,9,1,0.0,0,1.0,true,,no_data_truncated
100000008757301100,4,false,1,0,58398.0,0.0,3,0,1,2026-07-25,2026-07-27,3,0.0,true,false,false,0.00053055,0.0,0,1877,false,0,19466.0,0.0,125.91,0.0022,0,1,0.0,0,1.0,true,,no_data_truncated
100000004500781100,4,false,1,0,74000.0,0.0,5,0,1,2026-07-13,2026-07-23,3,0.0,true,false,false,0.00068075,0.0,0,1877,false,2,14800.0,0.0,81.82,0.0011,14,1,0.0,0,1.0,true,,no_data_truncated
100000005363908100,1,false,1,1,19500.0,19500.0,1,1,2,2026-07-06,2026-07-06,1,1.0,false,false,false,0.00033852,0.0,7,6,false,0,19500.0,19500.0,19500.0,1.0,48,1,1.0,0,1.0,false,transit,peripheral
100000001427082100,3,false,1,5,5000.0,124900.0,1,6,6,2026-07-07,2026-07-20,7,24.98,false,false,false,0.00043925,7.847e-05,0,1877,false,0,5000.0,20816.67,1075.25,0.0086,21,2,0.0,0,1.0,false,distributor,peripheral
100000001870116100,1,false,1,0,24000.0,0.0,1,0,1,2026-07-27,2026-07-27,1,0.0,false,true,false,0.00029061,0.0,1,270,false,0,24000.0,0.0,24000.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008430691100,3,false,1,2,20000.0,604900.0,1,2,2,2026-07-01,2026-07-08,2,30.245,false,false,false,0.00030698,1.962e-05,0,1877,true,0,20000.0,302450.0,653.77,0.0011,70,1,0.9669,0,1.0,false,transit,peripheral
100000002926970100,3,false,1,0,85000.0,0.0,1,0,1,2026-07-09,2026-07-09,1,0.0,false,true,false,0.00031724,0.0,0,1877,false,0,85000.0,0.0,655.87,0.0077,8,1,0.0,0,1.0,false,terminal,peripheral
100000004278574100,3,false,1,1,25000.0,12500.0,1,1,2,2026-07-03,2026-07-14,2,0.5,false,false,false,0.00028638,1.922e-05,0,1877,false,0,25000.0,12500.0,29.88,0.0012,4,3,0.0,0,1.0,false,transit,peripheral
100000005186131100,3,false,1,1,10000.0,10000.0,1,1,2,2026-07-07,2026-07-07,1,1.0,false,false,false,0.00028613,1.922e-05,0,1877,false,0,10000.0,10000.0,8.46,0.0008,0,2,1.0,0,1.0,false,transit,peripheral
100000003814002100,3,false,1,0,30000.0,0.0,1,0,1,2026-07-10,2026-07-10,1,0.0,false,true,false,0.00028654,0.0,0,1877,false,0,30000.0,0.0,35.86,0.0012,4,3,0.0,0,1.0,false,terminal,peripheral
100000000785800100,2,false,1,1,19000.0,19000.0,1,1,2,2026-07-31,2026-07-31,1,1.0,false,false,false,0.0003567,0.0,10,4,true,0,19000.0,19000.0,19000.0,1.0,56,1,1.0,0,1.0,false,transit,peripheral
100000002199091100,2,false,1,0,65000.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,false,true,false,0.00030765,0.0,1,270,false,0,65000.0,0.0,1117.03,0.0172,1,1,0.0,0,1.0,false,terminal,peripheral
100000001530709100,3,false,1,0,53961.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00028861,0.0,0,1877,false,0,53961.0,0.0,45.67,0.0008,0,2,0.0,0,1.0,false,terminal,peripheral
100000003086040100,2,false,1,0,10500.0,0.0,1,0,1,2026-07-04,2026-07-04,1,0.0,false,true,false,0.00054806,0.0,0,1877,false,0,10500.0,0.0,3140.1,0.2991,0,2,0.0,0,1.0,false,terminal,peripheral
100000008746449100,3,false,1,10,10000.0,1009000.0,1,10,11,2026-07-22,2026-07-29,5,100.9,false,false,false,0.000287,0.00016598,0,1877,false,0,10000.0,100900.0,5.22,0.0,7,3,0.0,0,1.0,false,coordinator,peripheral
100000008258458100,3,false,1,2,19000.0,1557988.0,1,4,3,2026-07-02,2026-07-17,3,81.9994,false,false,false,0.00029126,3.844e-05,0,1877,false,1,19000.0,389497.0,198.21,0.0001,64,2,0.3643,0,1.0,false,transit,peripheral
100000008708368100,1,false,1,0,23677.0,0.0,1,0,1,2026-07-13,2026-07-13,1,0.0,false,true,false,0.00029054,0.0,1,270,false,0,23677.0,0.0,23677.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008722328100,1,false,1,0,23677.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00029054,0.0,1,270,false,0,23677.0,0.0,23677.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000003795588100,3,false,1,0,400000.0,0.0,2,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00032104,0.0,0,1877,false,1,200000.0,0.0,1939.98,0.0048,0,1,0.0,0,1.0,false,terminal,terminal
100000005941908100,3,false,1,0,10000.0,0.0,1,0,1,2026-07-25,2026-07-25,1,0.0,false,true,false,0.00069235,0.0,0,1877,false,0,10000.0,0.0,3937.26,0.3937,14,2,0.0,0,1.0,false,terminal,peripheral
100000003166755100,2,false,1,0,24010.0,0.0,1,0,1,2026-07-08,2026-07-08,1,0.0,false,true,false,0.00028935,0.0,0,1877,false,0,24010.0,0.0,339.43,0.0141,2,2,0.0,0,1.0,false,terminal,peripheral
100000002821425100,3,false,1,0,275000.0,0.0,1,0,1,2026-07-11,2026-07-11,1,0.0,false,true,false,0.00029867,0.0,0,1877,false,0,275000.0,0.0,88.2,0.0003,12,2,0.0,0,1.0,false,terminal,terminal
100000004030553100,4,false,1,0,70000.0,0.0,1,0,1,2026-07-17,2026-07-17,1,0.0,true,false,false,0.00053083,0.0,0,1877,false,0,70000.0,0.0,79.8,0.0011,3,1,0.0,0,1.0,true,,no_data_truncated
100000008671026100,1,false,1,0,23534.0,0.0,1,0,1,2026-07-03,2026-07-03,1,0.0,false,true,false,0.00029051,0.0,1,270,false,0,23534.0,0.0,23534.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008680451100,1,false,1,0,23534.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,false,true,false,0.00029051,0.0,1,270,false,0,23534.0,0.0,23534.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000001557930100,2,false,1,0,34610.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,false,true,false,0.00029213,0.0,0,1877,false,0,34610.0,0.0,8306.62,0.24,6,1,0.0,0,1.0,false,terminal,peripheral
100000006351075100,4,false,1,0,40000.0,0.0,2,0,1,2026-07-31,2026-07-31,1,0.0,true,false,false,0.00029109,0.0,0,1877,false,1,20000.0,0.0,0.18,0.0,40,2,0.0,0,1.0,true,,no_data_truncated
100000001808684100,3,false,1,1,48400.0,37700.0,3,2,1,2026-07-02,2026-07-29,4,0.7789,false,false,false,0.0011691,0.0,0,1877,true,0,16133.33,18850.0,11616.31,0.24,6,1,0.7958,0,1.0,false,transit,peripheral
100000002748511100,4,false,1,0,20000.0,0.0,1,0,1,2026-07-26,2026-07-26,1,0.0,true,false,false,0.00056749,0.0,0,1877,false,0,20000.0,0.0,1913.31,0.0957,5,1,0.0,0,1.0,true,,no_data_truncated
100000002603478100,1,false,1,0,23500.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00028947,0.0,0,1877,false,0,23500.0,0.0,23500.0,1.0,11,1,0.0,0,1.0,false,terminal,peripheral
100000001275752100,3,false,1,0,151500.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,false,true,false,0.00029337,0.0,0,1877,false,0,151500.0,0.0,191.0,0.0013,7,1,0.0,0,1.0,false,terminal,peripheral
100000004784224100,1,false,1,1,23500.0,100000.0,2,1,2,2026-07-11,2026-07-17,3,4.2553,false,false,false,0.0003048,2e-07,0,1877,false,0,11750.0,100000.0,23500.0,0.235,23,1,0.0,0,1.0,false,transit,peripheral
100000008229700100,1,false,1,1,23500.0,7200.0,1,1,2,2026-07-14,2026-07-25,2,0.3064,false,false,false,0.00028947,2e-07,0,1877,false,0,23500.0,7200.0,23500.0,1.0,11,1,0.0,0,1.0,false,transit,peripheral
100000008729597100,3,false,1,0,83090.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00030247,0.0,0,1877,false,0,83090.0,0.0,552.67,0.0067,3,1,0.0,0,1.0,false,terminal,peripheral
100000002516862100,4,false,1,0,81710.0,0.0,5,0,1,2026-07-05,2026-07-28,3,0.0,true,false,false,0.00034944,0.0,0,1877,false,2,16342.0,0.0,52.7,0.0006,60,1,0.0,0,1.0,true,,no_data_truncated
100000003896956100,3,false,1,1,10000.0,27000.0,1,2,2,2026-07-11,2026-07-14,3,2.7,false,false,false,0.00028856,1.922e-05,0,1877,false,0,10000.0,13500.0,104.32,0.0039,5,2,0.6667,0,1.0,false,transit,peripheral
100000004167082100,4,false,1,0,13300.0,0.0,1,0,1,2026-07-01,2026-07-01,1,0.0,true,false,false,0.00038491,0.0,0,1877,false,0,13300.0,0.0,127.56,0.0096,13,2,0.0,0,1.0,true,,no_data_truncated
100000002723674100,4,false,1,0,30000.0,0.0,1,0,1,2026-07-08,2026-07-08,1,0.0,true,false,false,0.00032717,0.0,0,1877,false,0,30000.0,0.0,440.65,0.0147,21,1,0.0,0,1.0,true,,no_data_truncated
