src,dst,sum_kzt,n_tx,depth,src_depth,dst_depth,min_tx,max_tx,first_date,last_date,active_days,mutual,back_edge
100000001782980100,100000003164661100,596200.0,3,3,2,3,20000.0,546200.0,2026-07-14,2026-07-21,3,false,false
100000002578405100,100000007303047100,52250.0,1,3,2,3,52250.0,52250.0,2026-07-28,2026-07-28,1,false,false
100000000331309100,100000008560717100,304000.0,2,3,2,1,127000.0,177000.0,2026-07-11,2026-07-18,2,false,true
100000001526235100,100000002984403100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-26,2026-07-26,1,false,false
100000005933757100,100000001969496100,22740.0,1,3,2,3,22740.0,22740.0,2026-07-17,2026-07-17,1,false,false
100000005911352100,100000003962994100,10000.0,1,3,2,3,10000.0,10000.0,2026-07-30,2026-07-30,1,false,false
100000002578405100,100000002346166100,6000.0,1,3,2,3,6000.0,6000.0,2026-07-23,2026-07-23,1,false,false
100000002578405100,100000008769097100,31100.0,1,3,2,3,31100.0,31100.0,2026-07-28,2026-07-28,1,false,false
100000003823811100,100000005409680100,22060.0,1,3,2,0,22060.0,22060.0,2026-07-01,2026-07-01,1,false,true
100000008710843100,100000008752616100,10000.0,1,3,2,2,10000.0,10000.0,2026-07-24,2026-07-24,1,false,true
100000002217161100,100000001445848100,546000.0,13,3,2,3,6000.0,200000.0,2026-07-06,2026-07-28,10,true,false
100000008731444100,100000004099450100,31000.0,1,3,2,3,31000.0,31000.0,2026-07-25,2026-07-25,1,false,false
100000002957787100,100000006111439100,5544.0,1,3,2,3,5544.0,5544.0,2026-07-02,2026-07-02,1,false,false
100000002267998100,100000003718221100,230000.0,3,3,2,2,30000.0,150000.0,2026-07-02,2026-07-26,3,true,true
100000003854444100,100000004451012100,91245.0,1,3,2,3,91245.0,91245.0,2026-07-26,2026-07-26,1,false,false
100000008512827100,100000001538095100,180000.0,1,3,2,3,180000.0,180000.0,2026-07-28,2026-07-28,1,false,false
100000000331309100,100000004278574100,25000.0,1,3,2,3,25000.0,25000.0,2026-07-03,2026-07-03,1,false,false
100000008477350100,100000004071080100,23000.0,2,3,2,1,11000.0,12000.0,2026-07-03,2026-07-05,2,false,true
100000005782781100,100000003677936100,71000.0,1,3,2,3,71000.0,71000.0,2026-07-05,2026-07-05,1,false,false
100000000331309100,100000006225798100,280000.0,2,3,2,3,140000.0,140000.0,2026-07-22,2026-07-23,2,false,false
100000005578559100,100000003095610100,23665.0,1,3,2,3,23665.0,23665.0,2026-07-06,2026-07-06,1,false,false
100000008547948100,100000008547844100,100000.0,1,3,2,2,100000.0,100000.0,2026-07-19,2026-07-19,1,true,true
100000004400305100,100000004390333100,18807.0,1,3,2,1,18807.0,18807.0,2026-07-03,2026-07-03,1,false,true
100000008710791100,100000002718366100,890000.0,2,3,2,2,410000.0,480000.0,2026-07-27,2026-07-28,2,false,true
100000003242289100,100000003109805100,36929.0,1,3,2,3,36929.0,36929.0,2026-07-21,2026-07-21,1,false,false
100000002957787100,100000004770073100,5462.4,1,3,2,3,5462.4,5462.4,2026-07-02,2026-07-02,1,false,false
100000002578405100,100000008671129100,26200.0,1,3,2,3,26200.0,26200.0,2026-07-03,2026-07-03,1,false,false
100000002175422100,100000003004487100,115000.0,6,3,2,1,5000.0,50000.0,2026-07-01,2026-07-28,4,true,true
100000008636603100,100000000343175100,12875.0,1,3,2,0,12875.0,12875.0,2026-07-02,2026-07-02,1,false,true
100000007382543100,100000003001661100,110000.0,1,3,2,3,110000.0,110000.0,2026-07-02,2026-07-02,1,true,false
100000001526235100,100000000860514100,12000.0,1,3,2,3,12000.0,12000.0,2026-07-19,2026-07-19,1,false,false
100000005077484100,100000005055454100,6500.0,1,3,2,3,6500.0,6500.0,2026-07-14,2026-07-14,1,false,false
100000002578405100,100000008667799100,34000.0,1,3,2,3,34000.0,34000.0,2026-07-02,2026-07-02,1,false,false
100000001526235100,100000000926766100,18750.0,1,3,2,3,18750.0,18750.0,2026-07-31,2026-07-31,1,true,false
100000005572303100,100000005815602100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-02,2026-07-02,1,false,false
100000004400305100,100000004779204100,30450.0,1,3,2,3,30450.0,30450.0,2026-07-23,2026-07-23,1,false,false
100000008603629100,100000001373265100,142482.0,1,3,2,3,142482.0,142482.0,2026-07-20,2026-07-20,1,false,false
100000008752616100,100000004997515100,130000.0,1,3,2,3,130000.0,130000.0,2026-07-31,2026-07-31,1,false,false
100000008710843100,100000008738526100,15000.0,1,3,2,3,15000.0,15000.0,2026-07-21,2026-07-21,1,false,false
100000000490383100,100000003650146100,14400.0,1,3,2,3,14400.0,14400.0,2026-07-02,2026-07-02,1,false,false
100000005933757100,100000004403675100,48100.0,1,3,2,1,48100.0,48100.0,2026-07-01,2026-07-01,1,false,true
100000002578405100,100000008767950100,17350.0,1,3,2,3,17350.0,17350.0,2026-07-28,2026-07-28,1,false,false
100000002578405100,100000006491272100,26200.0,1,3,2,3,26200.0,26200.0,2026-07-01,2026-07-01,1,false,false
100000005578559100,100000002926970100,85000.0,1,3,2,3,85000.0,85000.0,2026-07-09,2026-07-09,1,false,false
100000007777377100,100000001427082100,5000.0,1,3,2,3,5000.0,5000.0,2026-07-15,2026-07-15,1,false,false
100000005665181100,100000008720856100,18105.0,1,3,2,3,18105.0,18105.0,2026-07-30,2026-07-30,1,false,false
100000004400305100,100000008665380100,59100.0,1,3,2,1,59100.0,59100.0,2026-07-06,2026-07-06,1,false,true
100000005481280100,100000005386383100,17000.0,1,3,2,0,17000.0,17000.0,2026-07-24,2026-07-24,1,false,true
100000000437046100,100000007754369100,82424.0,1,3,2,3,82424.0,82424.0,2026-07-15,2026-07-15,1,false,false
100000004221668100,100000005171642100,690600.0,4,3,2,3,6600.0,652000.0,2026-07-09,2026-07-22,4,true,false
100000000596954100,100000004921657100,8300.0,1,3,2,3,8300.0,8300.0,2026-07-18,2026-07-18,1,false,false
100000008413748100,100000001689968100,96700.0,1,3,2,3,96700.0,96700.0,2026-07-08,2026-07-08,1,false,false
100000008389800100,100000005308954100,69020.0,1,3,2,3,69020.0,69020.0,2026-07-06,2026-07-06,1,false,false
100000008603629100,100000000288317100,50000.0,1,3,2,3,50000.0,50000.0,2026-07-31,2026-07-31,1,false,false
100000004400305100,100000003574895100,27968.0,1,3,2,3,27968.0,27968.0,2026-07-21,2026-07-21,1,false,false
100000008547844100,100000002712416100,15300.0,1,3,2,3,15300.0,15300.0,2026-07-14,2026-07-14,1,false,false
100000002870463100,100000005142492100,10000.0,1,3,2,3,10000.0,10000.0,2026-07-28,2026-07-28,1,true,false
100000008710791100,100000003171006100,180000.0,1,3,2,3,180000.0,180000.0,2026-07-25,2026-07-25,1,false,false
100000008603629100,100000000661912100,101224.0,2,3,2,1,30000.0,71224.0,2026-07-20,2026-07-28,2,false,true
100000004400305100,100000003004487100,9268.0,1,3,2,1,9268.0,9268.0,2026-07-14,2026-07-14,1,false,true
100000003242289100,100000002645609100,46670.0,1,3,2,1,46670.0,46670.0,2026-07-13,2026-07-13,1,false,true
100000006977207100,100000008343874100,175350.0,1,3,2,3,175350.0,175350.0,2026-07-09,2026-07-09,1,false,false
100000004400305100,100000007392365100,9613.0,1,3,2,3,9613.0,9613.0,2026-07-27,2026-07-27,1,false,false
100000008547948100,100000008489922100,87000.0,1,3,2,3,87000.0,87000.0,2026-07-19,2026-07-19,1,true,false
100000000331309100,100000008438656100,25000.0,1,3,2,1,25000.0,25000.0,2026-07-03,2026-07-03,1,false,true
100000008733194100,100000005370580100,24075.0,1,3,2,0,24075.0,24075.0,2026-07-28,2026-07-28,1,false,true
100000008603629100,100000004847758100,25612.0,1,3,2,1,25612.0,25612.0,2026-07-17,2026-07-17,1,true,true
100000002578405100,100000008661550100,22800.0,1,3,2,3,22800.0,22800.0,2026-07-01,2026-07-01,1,false,false
100000003854444100,100000001690558100,740000.0,1,3,2,3,740000.0,740000.0,2026-07-19,2026-07-19,1,false,false
100000000331309100,100000003116106100,494050.0,2,3,2,3,233800.0,260250.0,2026-07-26,2026-07-27,2,false,false
100000000031787100,100000005082652100,30000.0,1,3,2,3,30000.0,30000.0,2026-07-02,2026-07-02,1,false,false
100000002578405100,100000008687617100,43350.0,2,3,2,3,17200.0,26150.0,2026-07-08,2026-07-15,2,false,false
100000008512552100,100000003964910100,549000.0,1,3,2,3,549000.0,549000.0,2026-07-02,2026-07-02,1,false,false
100000008733194100,100000004183610100,22000.0,1,3,2,3,22000.0,22000.0,2026-07-28,2026-07-28,1,false,false
100000004400305100,100000003068941100,50000.0,1,3,2,2,50000.0,50000.0,2026-07-22,2026-07-22,1,false,true
100000003741418100,100000006734214100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-02,2026-07-02,1,false,false
100000008603629100,100000001853812100,70000.0,1,3,2,3,70000.0,70000.0,2026-07-10,2026-07-10,1,false,false
100000008461532100,100000001819396100,166080.0,1,3,2,3,166080.0,166080.0,2026-07-16,2026-07-16,1,false,false
100000004765639100,100000002293421100,5000.0,1,3,2,2,5000.0,5000.0,2026-07-09,2026-07-09,1,false,true
100000008547844100,100000002943472100,170000.0,1,3,2,3,170000.0,170000.0,2026-07-13,2026-07-13,1,false,false
100000008587459100,100000006866783100,95500.0,1,3,2,0,95500.0,95500.0,2026-07-01,2026-07-01,1,false,true
100000005602999100,100000003635170100,11000.0,2,3,2,1,5000.0,6000.0,2026-07-24,2026-07-28,2,true,true
100000002578405100,100000008668099100,15700.0,1,3,2,3,15700.0,15700.0,2026-07-02,2026-07-02,1,false,false
100000004160650100,100000003338583100,21765.0,1,3,2,3,21765.0,21765.0,2026-07-27,2026-07-27,1,false,false
100000008547844100,100000008761219100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-28,2026-07-28,1,false,false
100000002957787100,100000004662806100,9005.0,1,3,2,1,9005.0,9005.0,2026-07-05,2026-07-05,1,false,true
100000008413748100,100000002570206100,85812.6,1,3,2,2,85812.6,85812.6,2026-07-08,2026-07-08,1,false,true
100000002741024100,100000006444163100,6026.0,1,3,2,3,6026.0,6026.0,2026-07-10,2026-07-10,1,false,false
100000002578405100,100000004634420100,26150.0,1,3,2,3,26150.0,26150.0,2026-07-22,2026-07-22,1,false,false
100000004424023100,100000008332511100,100000.0,1,3,2,3,100000.0,100000.0,2026-07-01,2026-07-01,1,false,false
100000008743913100,100000007229557100,500000.0,1,3,2,3,500000.0,500000.0,2026-07-28,2026-07-28,1,false,false
100000003854444100,100000003060187100,93046.0,1,3,2,3,93046.0,93046.0,2026-07-24,2026-07-24,1,false,false
100000008603629100,100000004679953100,163767.0,1,3,2,1,163767.0,163767.0,2026-07-12,2026-07-12,1,false,true
100000008752616100,100000008417029100,100000.0,1,3,2,3,100000.0,100000.0,2026-07-29,2026-07-29,1,false,false
100000000331309100,100000002459240100,150000.0,1,3,2,3,150000.0,150000.0,2026-07-03,2026-07-03,1,false,false
100000008413748100,100000005830339100,94335.0,2,3,2,3,46968.0,47367.0,2026-07-05,2026-07-08,2,false,false
100000006240939100,100000003111305100,164965.0,1,3,2,3,164965.0,164965.0,2026-07-07,2026-07-07,1,false,false
100000008466579100,100000008547948100,35000.0,1,3,2,2,35000.0,35000.0,2026-07-16,2026-07-16,1,false,true
100000008603629100,100000002697752100,100320.0,1,3,2,3,100320.0,100320.0,2026-07-10,2026-07-10,1,false,false
100000005481280100,100000002727288100,16000.0,1,3,2,3,16000.0,16000.0,2026-07-18,2026-07-18,1,false,false
100000000331309100,100000008722417100,331900.0,1,3,2,3,331900.0,331900.0,2026-07-16,2026-07-16,1,false,false
100000008547844100,100000002121357100,148300.0,1,3,2,3,148300.0,148300.0,2026-07-20,2026-07-20,1,false,false
100000002957787100,100000005008589100,42806.68,1,3,2,3,42806.68,42806.68,2026-07-01,2026-07-01,1,false,false
100000002193259100,100000002095257100,8500.0,1,3,2,3,8500.0,8500.0,2026-07-17,2026-07-17,1,false,false
100000008477350100,100000004759121100,55000.0,1,3,2,1,55000.0,55000.0,2026-07-05,2026-07-05,1,false,true
100000001597505100,100000004015047100,12920.0,1,3,2,1,12920.0,12920.0,2026-07-06,2026-07-06,1,false,true
100000000076451100,100000002575080100,13000.0,1,3,2,3,13000.0,13000.0,2026-07-08,2026-07-08,1,false,false
100000008603629100,100000008503177100,33951.0,1,3,2,3,33951.0,33951.0,2026-07-31,2026-07-31,1,false,false
100000000437046100,100000004071444100,247350.0,1,3,2,3,247350.0,247350.0,2026-07-25,2026-07-25,1,false,false
100000002957787100,100000004071070100,5000.0,1,3,2,2,5000.0,5000.0,2026-07-03,2026-07-03,1,false,true
100000005242320100,100000004368189100,384600.0,1,3,2,3,384600.0,384600.0,2026-07-11,2026-07-11,1,false,false
100000002957787100,100000002603371100,9300.0,1,3,2,3,9300.0,9300.0,2026-07-03,2026-07-03,1,false,false
100000004400305100,100000007138613100,450000.0,1,3,2,3,450000.0,450000.0,2026-07-29,2026-07-29,1,false,false
100000003741418100,100000006111439100,5720.0,1,3,2,3,5720.0,5720.0,2026-07-03,2026-07-03,1,true,false
100000008258083100,100000000673868100,2030650.0,5,3,2,3,171100.0,636350.0,2026-07-03,2026-07-13,5,true,false
100000008733194100,100000005493505100,26020.0,1,3,2,0,26020.0,26020.0,2026-07-19,2026-07-19,1,false,true
100000001857829100,100000008603629100,26000.0,1,3,2,2,26000.0,26000.0,2026-07-25,2026-07-25,1,true,true
100000003159641100,100000008625905100,197800.0,1,3,2,3,197800.0,197800.0,2026-07-31,2026-07-31,1,false,false
100000008603331100,100000001379511100,55000.0,1,3,2,3,55000.0,55000.0,2026-07-04,2026-07-04,1,false,false
100000008603629100,100000008029279100,17000.0,1,3,2,3,17000.0,17000.0,2026-07-10,2026-07-10,1,false,false
100000002578405100,100000002373386100,24000.0,1,3,2,3,24000.0,24000.0,2026-07-29,2026-07-29,1,false,false
100000008743913100,100000002945626100,84000.0,1,3,2,3,84000.0,84000.0,2026-07-29,2026-07-29,1,false,false
100000002957787100,100000007442518100,60000.0,1,3,2,1,60000.0,60000.0,2026-07-03,2026-07-03,1,false,true
100000002578405100,100000004292885100,112700.0,1,3,2,3,112700.0,112700.0,2026-07-01,2026-07-01,1,false,false
100000000331309100,100000002628576100,634585.0,2,3,2,3,234620.0,399965.0,2026-07-31,2026-07-31,1,false,false
100000008731444100,100000006788200100,68967.8,1,3,2,1,68967.8,68967.8,2026-07-29,2026-07-29,1,false,true
100000000331309100,100000008472324100,205200.0,1,3,2,3,205200.0,205200.0,2026-07-20,2026-07-20,1,false,false
100000008758168100,100000001285440100,178000.0,1,3,2,3,178000.0,178000.0,2026-07-30,2026-07-30,1,false,false
100000002958343100,100000000274067100,300000.0,8,3,2,1,5000.0,100000.0,2026-07-16,2026-07-29,6,true,true
100000008477350100,100000001066017100,39123.0,2,3,2,3,19416.0,19707.0,2026-07-04,2026-07-04,1,false,false
100000008346837100,100000005709551100,24560.0,1,3,2,3,24560.0,24560.0,2026-07-03,2026-07-03,1,false,false
100000008547948100,100000002849158100,245000.0,1,3,2,3,245000.0,245000.0,2026-07-31,2026-07-31,1,false,false
100000000331309100,100000005610717100,186200.0,1,3,2,3,186200.0,186200.0,2026-07-17,2026-07-17,1,false,false
100000000331309100,100000000878006100,47003.0,1,3,2,3,47003.0,47003.0,2026-07-03,2026-07-03,1,false,false
100000002578405100,100000008663723100,15600.0,1,3,2,3,15600.0,15600.0,2026-07-01,2026-07-01,1,false,false
100000000437046100,100000008603629100,5000.0,1,3,2,2,5000.0,5000.0,2026-07-10,2026-07-10,1,false,true
100000008346837100,100000003724440100,25000.0,1,3,2,2,25000.0,25000.0,2026-07-11,2026-07-11,1,false,true
100000000331309100,100000004004621100,25028.0,1,3,2,1,25028.0,25028.0,2026-07-19,2026-07-19,1,false,true
100000008731444100,100000000288317100,50000.0,1,3,2,3,50000.0,50000.0,2026-07-23,2026-07-23,1,false,false
100000005242320100,100000008200810100,475000.0,1,3,2,3,475000.0,475000.0,2026-07-03,2026-07-03,1,false,false
100000002578405100,100000008686494100,15700.0,1,3,2,3,15700.0,15700.0,2026-07-08,2026-07-08,1,false,false
100000004150593100,100000002737980100,32900.0,1,3,2,3,32900.0,32900.0,2026-07-13,2026-07-13,1,false,false
100000008546855100,100000007689942100,5000.0,1,3,2,3,5000.0,5000.0,2026-07-28,2026-07-28,1,true,false
100000000437046100,100000004726132100,349000.0,1,3,2,3,349000.0,349000.0,2026-07-15,2026-07-15,1,false,false
100000008346837100,100000002945031100,15000.0,1,3,2,3,15000.0,15000.0,2026-07-08,2026-07-08,1,false,false
100000008346837100,100000005053653100,33873.0,1,3,2,2,33873.0,33873.0,2026-07-11,2026-07-11,1,false,true
100000008545727100,100000008714412100,169000.0,1,3,2,3,169000.0,169000.0,2026-07-16,2026-07-16,1,false,false
100000008477350100,100000004097972100,118878.0,1,3,2,3,118878.0,118878.0,2026-07-07,2026-07-07,1,false,false
100000001857829100,100000003899325100,50120.0,1,3,2,3,50120.0,50120.0,2026-07-10,2026-07-10,1,false,false
100000008752616100,100000002593344100,290000.0,1,3,2,3,290000.0,290000.0,2026-07-29,2026-07-29,1,false,false
100000008603629100,100000002704875100,112676.0,2,3,2,1,21959.0,90717.0,2026-07-17,2026-07-18,2,false,true
100000008477350100,100000008297199100,42268.0,1,3,2,3,42268.0,42268.0,2026-07-06,2026-07-06,1,false,false
100000000437046100,100000006165886100,80414.0,1,3,2,3,80414.0,80414.0,2026-07-30,2026-07-30,1,false,false
100000005578559100,100000001280798100,23785.0,1,3,2,3,23785.0,23785.0,2026-07-06,2026-07-06,1,false,false
100000004400305100,100000003581109100,42750.0,1,3,2,3,42750.0,42750.0,2026-07-07,2026-07-07,1,false,false
100000000291906100,100000000291908100,295500.0,5,3,2,3,10000.0,200000.0,2026-07-01,2026-07-31,5,false,false
100000005665181100,100000005409156100,70920.0,1,3,2,3,70920.0,70920.0,2026-07-17,2026-07-17,1,false,false
100000008545727100,100000001927599100,130000.0,1,3,2,3,130000.0,130000.0,2026-07-08,2026-07-08,1,false,false
100000006977207100,100000005527892100,120001.0,1,3,2,1,120001.0,120001.0,2026-07-01,2026-07-01,1,false,true
100000004336312100,100000004017410100,52650.0,2,3,2,3,15000.0,37650.0,2026-07-19,2026-07-24,2,true,false
100000001857829100,100000002550141100,100586.0,1,3,2,3,100586.0,100586.0,2026-07-10,2026-07-10,1,false,false
100000000332284100,100000002513028100,9500.0,1,3,2,3,9500.0,9500.0,2026-07-31,2026-07-31,1,false,false
100000000437046100,100000002373144100,46468.0,1,3,2,3,46468.0,46468.0,2026-07-13,2026-07-13,1,false,false
100000003242289100,100000008417359100,40810.0,2,3,2,3,10000.0,30810.0,2026-07-12,2026-07-31,2,false,false
100000002578405100,100000008688155100,23600.0,1,3,2,3,23600.0,23600.0,2026-07-08,2026-07-08,1,false,false
100000000331309100,100000001236706100,35800.0,1,3,2,3,35800.0,35800.0,2026-07-03,2026-07-03,1,false,false
100000002812641100,100000002838861100,7023.95,1,3,2,1,7023.95,7023.95,2026-07-21,2026-07-21,1,true,true
100000002957787100,100000003004487100,11467.8,1,3,2,1,11467.8,11467.8,2026-07-02,2026-07-02,1,false,true
100000008104567100,100000005704413100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-13,2026-07-13,1,false,false
100000004150593100,100000008258458100,19000.0,1,3,2,3,19000.0,19000.0,2026-07-17,2026-07-17,1,false,false
100000004400305100,100000004070318100,23000.0,1,3,2,1,23000.0,23000.0,2026-07-10,2026-07-10,1,true,true
100000002578405100,100000000661131100,15600.0,1,3,2,3,15600.0,15600.0,2026-07-08,2026-07-08,1,false,false
100000000437046100,100000005610717100,128200.0,3,3,2,3,32600.0,48900.0,2026-07-10,2026-07-23,3,false,false
100000008413748100,100000003986141100,5286.32,1,3,2,3,5286.32,5286.32,2026-07-08,2026-07-08,1,false,false
100000003509750100,100000001639766100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-27,2026-07-27,1,false,false
100000002205022100,100000000629812100,12000.0,1,3,2,2,12000.0,12000.0,2026-07-28,2026-07-28,1,false,true
100000003054328100,100000002308091100,186720.0,1,3,2,3,186720.0,186720.0,2026-07-07,2026-07-07,1,false,false
100000004400305100,100000005357034100,9754.0,1,3,2,3,9754.0,9754.0,2026-07-16,2026-07-16,1,false,false
100000002578405100,100000008740793100,21000.0,1,3,2,3,21000.0,21000.0,2026-07-21,2026-07-21,1,false,false
100000008254069100,100000003809101100,20000.0,2,3,2,1,10000.0,10000.0,2026-07-12,2026-07-13,2,true,true
100000003360542100,100000003390036100,21300.0,2,3,2,2,6300.0,15000.0,2026-07-10,2026-07-12,2,false,true
100000002741024100,100000001439416100,10000.0,1,3,2,3,10000.0,10000.0,2026-07-09,2026-07-09,1,true,false
100000002957787100,100000008137435100,50000.0,1,3,2,1,50000.0,50000.0,2026-07-05,2026-07-05,1,false,true
100000008603629100,100000007639767100,23722.0,1,3,2,1,23722.0,23722.0,2026-07-22,2026-07-22,1,true,true
100000001232297100,100000005074393100,30000.0,1,3,2,1,30000.0,30000.0,2026-07-08,2026-07-08,1,true,true
100000004765639100,100000004180097100,6000.0,1,3,2,1,6000.0,6000.0,2026-07-24,2026-07-24,1,true,true
100000008461532100,100000000791285100,1120000.0,2,3,2,3,560000.0,560000.0,2026-07-30,2026-07-30,1,true,false
100000005782781100,100000005532138100,25046.0,1,3,2,3,25046.0,25046.0,2026-07-09,2026-07-09,1,false,false
100000002217161100,100000003006633100,10000.0,1,3,2,3,10000.0,10000.0,2026-07-10,2026-07-10,1,false,false
100000008389800100,100000002991079100,97200.0,2,3,2,1,30000.0,67200.0,2026-07-06,2026-07-06,1,false,true
100000004400305100,100000006734214100,165000.0,3,3,2,3,30000.0,70000.0,2026-07-03,2026-07-29,3,false,false
100000001526235100,100000004445291100,19500.0,2,3,2,3,8500.0,11000.0,2026-07-04,2026-07-05,2,false,false
100000008603629100,100000004488265100,38740.0,1,3,2,3,38740.0,38740.0,2026-07-18,2026-07-18,1,false,false
100000008477350100,100000007864477100,70000.0,1,3,2,3,70000.0,70000.0,2026-07-03,2026-07-03,1,false,false
100000008466579100,100000008489922100,123000.0,3,3,2,3,10000.0,75000.0,2026-07-16,2026-07-21,2,false,false
100000005578559100,100000002838861100,83000.0,1,3,2,1,83000.0,83000.0,2026-07-11,2026-07-11,1,false,true
100000008603629100,100000002232266100,45000.0,1,3,2,3,45000.0,45000.0,2026-07-19,2026-07-19,1,false,false
100000002578405100,100000008672493100,14000.0,1,3,2,3,14000.0,14000.0,2026-07-03,2026-07-03,1,false,false
100000004400305100,100000002628576100,93297.0,1,3,2,3,93297.0,93297.0,2026-07-25,2026-07-25,1,false,false
100000005933757100,100000002948492100,23660.0,1,3,2,3,23660.0,23660.0,2026-07-21,2026-07-21,1,false,false
100000005242320100,100000002753146100,803540.0,3,3,2,3,170000.0,433500.0,2026-07-10,2026-07-20,2,false,false
100000008346837100,100000000534581100,8988.0,1,3,2,3,8988.0,8988.0,2026-07-10,2026-07-10,1,false,false
100000008512827100,100000002559089100,650000.0,1,3,2,3,650000.0,650000.0,2026-07-29,2026-07-29,1,false,false
100000008254069100,100000003190207100,5000.0,1,3,2,3,5000.0,5000.0,2026-07-12,2026-07-12,1,false,false
100000008466579100,100000002677201100,150000.0,1,3,2,3,150000.0,150000.0,2026-07-18,2026-07-18,1,false,false
100000000332284100,100000008097580100,7000.0,1,3,2,3,7000.0,7000.0,2026-07-31,2026-07-31,1,false,false
100000004160650100,100000004144536100,40000.0,1,3,2,1,40000.0,40000.0,2026-07-27,2026-07-27,1,false,true
100000000437046100,100000003115284100,300000.0,1,3,2,1,300000.0,300000.0,2026-07-19,2026-07-19,1,false,true
100000002578405100,100000006710485100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-24,2026-07-24,1,false,false
100000008603629100,100000003582677100,21652.0,1,3,2,3,21652.0,21652.0,2026-07-19,2026-07-19,1,false,false
100000003242289100,100000001248999100,23425.0,1,3,2,3,23425.0,23425.0,2026-07-22,2026-07-22,1,false,false
100000001857829100,100000004689658100,456100.0,1,3,2,3,456100.0,456100.0,2026-07-23,2026-07-23,1,false,false
100000008477350100,100000004917367100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-10,2026-07-10,1,false,false
100000008710843100,100000008468762100,140000.0,1,3,2,3,140000.0,140000.0,2026-07-27,2026-07-27,1,false,false
100000004160650100,100000002731501100,550370.0,5,3,2,1,8800.0,350000.0,2026-07-12,2026-07-30,5,true,true
100000008413748100,100000002713074100,450000.0,1,3,2,3,450000.0,450000.0,2026-07-10,2026-07-10,1,false,false
100000008752616100,100000003157679100,150000.0,1,3,2,3,150000.0,150000.0,2026-07-29,2026-07-29,1,false,false
100000000332284100,100000001611488100,273000.0,1,3,2,3,273000.0,273000.0,2026-07-09,2026-07-09,1,false,false
100000008477350100,100000002901457100,340000.0,1,3,2,3,340000.0,340000.0,2026-07-11,2026-07-11,1,false,false
100000005782781100,100000002681544100,130965.0,1,3,2,3,130965.0,130965.0,2026-07-15,2026-07-15,1,false,false
100000000331309100,100000008568512100,199640.0,1,3,2,3,199640.0,199640.0,2026-07-12,2026-07-12,1,false,false
100000005519998100,100000004076740100,40000.0,3,3,2,1,10000.0,20000.0,2026-07-05,2026-07-06,2,true,true
100000005578559100,100000002983426100,88945.0,1,3,2,3,88945.0,88945.0,2026-07-06,2026-07-06,1,false,false
100000008011159100,100000005754335100,44037.0,1,3,2,3,44037.0,44037.0,2026-07-11,2026-07-11,1,false,false
100000000331309100,100000006889963100,600000.0,2,3,2,1,300000.0,300000.0,2026-07-21,2026-07-21,1,false,true
100000004698193100,100000001893287100,18000.0,3,3,2,3,6000.0,6000.0,2026-07-11,2026-07-18,3,true,false
100000007998965100,100000007793871100,26000.0,3,3,2,3,6000.0,10000.0,2026-07-11,2026-07-25,3,false,false
100000004160650100,100000004007116100,535744.0,19,3,2,0,5544.0,112000.0,2026-07-03,2026-07-30,9,false,true
100000004400305100,100000002194329100,25170.0,1,3,2,3,25170.0,25170.0,2026-07-22,2026-07-22,1,false,false
100000003242289100,100000005530114100,46970.0,1,3,2,3,46970.0,46970.0,2026-07-04,2026-07-04,1,false,false
100000000724540100,100000005241556100,100000.0,1,3,2,3,100000.0,100000.0,2026-07-08,2026-07-08,1,false,false
100000004698193100,100000008547295100,15000.0,1,3,2,3,15000.0,15000.0,2026-07-31,2026-07-31,1,false,false
100000003747133100,100000004722765100,230000.0,1,3,2,3,230000.0,230000.0,2026-07-14,2026-07-14,1,false,false
100000000437046100,100000002904919100,60325.0,1,3,2,3,60325.0,60325.0,2026-07-26,2026-07-26,1,false,false
100000008603629100,100000008721637100,24041.0,1,3,2,3,24041.0,24041.0,2026-07-22,2026-07-22,1,false,false
100000003509750100,100000004697956100,10000.0,1,3,2,3,10000.0,10000.0,2026-07-07,2026-07-07,1,true,false
100000003823811100,100000001415126100,27000.0,1,3,2,0,27000.0,27000.0,2026-07-02,2026-07-02,1,false,true
100000000437046100,100000001726614100,138717.0,1,3,2,3,138717.0,138717.0,2026-07-13,2026-07-13,1,false,false
100000001857829100,100000003880331100,100000.0,1,3,2,3,100000.0,100000.0,2026-07-21,2026-07-21,1,true,false
100000002578405100,100000008716072100,12100.0,1,3,2,3,12100.0,12100.0,2026-07-15,2026-07-15,1,false,false
100000008603629100,100000004420041100,69638.0,1,3,2,3,69638.0,69638.0,2026-07-31,2026-07-31,1,false,false
100000008603629100,100000003215448100,91309.0,1,3,2,3,91309.0,91309.0,2026-07-22,2026-07-22,1,false,false
100000002459093100,100000006664478100,55000.0,3,3,2,3,10000.0,25000.0,2026-07-04,2026-07-07,2,false,false
100000005782781100,100000003920950100,323290.0,1,3,2,3,323290.0,323290.0,2026-07-15,2026-07-15,1,false,false
