gid,role,role_score,priority_score,tier,weak_seed_link,cluster_id,c_role,c_seed_money,c_in_deg,c_out_deg,c_volume,c_seed_links,c_cycle3,evidence,role_stability,depth,is_seed,out_sum,out_tx,out_deg,in_sum,in_tx,in_deg,n_counterparties,volume_dedup,total_volume,net_flow,pass_ratio,n_seed_links,in_from_seed_sum,in_from_seed_deg,flag_out_gt_in,inflow_reliable,flag_truncated,no_edges,component,seed_share,seed_money_in,in_cycle,in_cycle3,n_mutual,fast_share,max_payers_day,late_last_in
100000003093299100,peripheral,0.9,0.0684,B,True,2,0.09000000000000001,0.1059190031152648,0.018691588785046728,0.0,0.13840676457498888,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 15 тыс",1.0,3,False,0.0,0,0,15000.0,1,1,1,15000.0,15000.0,15000.0,0.0,0,0.0,0,False,True,False,False,0,0.0008464425810733718,12.696638716100576,False,False,0,,1,False
100000003095610100,peripheral,0.9,0.1262,B,True,8,0.09000000000000001,0.3368936359590565,0.018691588785046728,0.0,0.2545616377392078,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 24 тыс",1.0,3,False,0.0,0,0,23665.0,1,1,1,23665.0,23665.0,23665.0,0.0,0,0.0,0,False,True,False,False,0,0.007716123310628143,182.602058146015,False,False,0,,1,False
100000003096787100,peripheral,0.3,0.066,A,True,8,0.03,0.1846906987093903,0.018691588785046728,0.0,0.16733422340898976,0.0,0.0,"обрыв выгрузки на последнем колене: получил 16 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,16400.0,1,1,1,16400.0,16400.0,16400.0,0.0,0,0.0,0,False,True,True,False,0,0.00236057430792627,38.71341864999083,False,False,0,,1,False
100000003097324100,terminal,0.339,0.3267,B,True,24,0.1695,0.5376056964842012,0.8019581664441477,0.0,0.7970627503337784,0.0,0.0,"конечная точка в пределах выгрузки: получил 294 тыс от 2 плательщиков, исходящих нет; доля seed-денег ~0%",1.0,3,False,0.0,0,0,294000.0,2,2,2,294000.0,294000.0,294000.0,0.0,0,0.0,0,False,True,False,False,0,0.004508512678867006,1325.5027275868997,False,False,0,,2,False
100000003097947100,peripheral,0.3,0.0988,A,True,6,0.03,0.19848687138406765,0.018691588785046728,0.0,0.4668446817979528,0.0,0.0,"обрыв выгрузки на последнем колене: получил 53 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,52980.0,1,1,1,52980.0,52980.0,52980.0,0.0,0,0.0,0,False,True,True,False,0,0.0009037817444989981,47.88235682355692,False,False,0,,1,False
100000003102157100,peripheral,0.9,0.3103,B,False,2,0.09000000000000001,0.9243435692033823,0.018691588785046728,0.0,0.5874499332443258,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 97 тыс; связан с 1 seed",0.6666666666666666,1,False,0.0,0,0,96746.0,2,1,1,96746.0,96746.0,96746.0,0.0,1,96746.0,1,False,True,False,False,0,1.0,96746.0,False,False,0,,1,False
100000003104347100,peripheral,0.6,0.3199,B,True,26,0.06,0.7147307521139297,0.018691588785046728,0.6915887850467289,0.8491321762349799,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 418 тыс",1.0,2,False,32000.0,1,1,418000.0,1,1,2,418000.0,450000.0,386000.0,0.07655502392344497,0,0.0,0,False,True,False,False,0,0.03095382274234458,12938.697906300034,False,False,0,0.0,1,False
100000003105089100,peripheral,0.3,0.0815,A,True,25,0.03,0.310636404094348,0.018691588785046728,0.0,0.06987093902981753,0.0,0.0,"обрыв выгрузки на последнем колене: получил 10 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,10000.0,1,1,1,10000.0,10000.0,10000.0,0.0,0,0.0,0,False,True,True,False,0,0.01468843587233043,146.8843587233043,False,False,0,,1,False
100000003105929100,peripheral,0.6,0.2683,B,True,5,0.06,0.45482866043613707,0.018691588785046728,0.6915887850467289,0.8531375166889186,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 430 тыс",1.0,3,False,156354.0,1,1,429567.0,2,1,2,429567.0,585921.0,273213.0,0.3639804733603838,0,0.0,0,False,True,False,False,0,0.001195362041500349,513.4880860811804,False,False,0,0.0,1,False
100000003109805100,peripheral,0.9,0.121,B,True,17,0.09000000000000001,0.25322652425456166,0.018691588785046728,0.0,0.369826435246996,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 37 тыс",1.0,3,False,0.0,0,0,36929.0,1,1,1,36929.0,36929.0,36929.0,0.0,0,0.0,0,False,True,False,False,0,0.002458826925841859,90.80201954441401,False,False,0,,1,False
100000003111305100,terminal,0.382,0.3702,B,True,32,0.191,0.595460614152203,0.960836671117045,0.0,0.881619937694704,0.0,0.0,"конечная точка в пределах выгрузки: получил 509 тыс от 4 плательщиков, исходящих нет; доля seed-денег ~1%",0.6666666666666666,3,False,0.0,0,0,509338.0,4,4,4,509338.0,509338.0,509338.0,0.0,0,0.0,0,False,True,False,False,0,0.006091673390175563,3102.7207412052408,False,False,0,,2,False
100000003112436100,terminal,0.505,0.3042,B,False,4,0.2525,0.7734757454383623,0.018691588785046728,0.0,0.5927903871829105,0.0,0.0,"конечная точка в пределах выгрузки: получил 100 тыс от 1 плательщика, исходящих нет; доля seed-денег ~22%",0.6666666666666666,2,False,0.0,0,0,100000.0,1,1,1,100000.0,100000.0,100000.0,0.0,0,0.0,0,False,True,False,False,0,0.21505044049875338,21505.044049875338,False,False,0,,1,False
100000003112578100,terminal,0.3,0.1489,B,True,11,0.15,0.16777926123720516,0.018691588785046728,0.0,0.6097018246550957,0.0,0.0,"конечная точка в пределах выгрузки: получил 101 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%",0.6666666666666666,3,False,0.0,0,0,101080.0,1,1,1,101080.0,101080.0,101080.0,0.0,0,0.0,0,False,True,False,False,0,0.0003207443319761952,32.42083707615381,False,False,0,,1,False
100000003115284100,consolidator,0.778,0.8416,B,False,16,0.7002,0.9977748108589231,0.9928793947485536,0.833555852247441,0.9768580329327993,0.6666666666666666,1.0,"признаки консолидации: 8 плательщиков (из них seed: 2), получил 2.2 млн; отдал дальше 24%; до 7 плательщиков в день; связан с 2 seed; участвует в круговых потоках (3+ участника); доля seed-денег ~39%",1.0,1,False,517000.0,4,2,2160500.0,15,8,9,2160500.0,2677500.0,1643500.0,0.23929645915297384,2,815000.0,2,False,True,False,False,0,0.3932578348358916,849633.5521629439,True,True,1,0.9864603481624759,7,False
100000003116106100,terminal,0.379,0.2491,B,True,5,0.1895,0.46773475745438364,0.018691588785046728,0.0,0.8740542946150422,0.0,0.0,"конечная точка в пределах выгрузки: получил 494 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%",1.0,3,False,0.0,0,0,494050.0,2,1,1,494050.0,494050.0,494050.0,0.0,0,0.0,0,False,True,False,False,0,0.0011953620415003489,590.5686166032474,False,False,0,,1,False
100000003119550100,peripheral,0.9,0.2436,B,False,1,0.09000000000000001,0.7694704049844237,0.018691588785046728,0.0,0.23052959501557632,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 21 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,21000.0,1,1,1,21000.0,21000.0,21000.0,0.0,1,21000.0,1,False,True,False,False,1,1.0,21000.0,False,False,0,,1,False
100000003122817100,terminal,0.369,0.214,B,True,31,0.1845,0.30885625278148643,0.018691588785046728,0.0,0.8580329327992879,0.0,0.0,"конечная точка в пределах выгрузки: получил 445 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%",1.0,3,False,0.0,0,0,444680.0,1,1,1,444680.0,444680.0,444680.0,0.0,0,0.0,0,False,True,False,False,0,0.0003227185896603177,143.50650245015007,False,False,0,,1,False
100000003123296100,peripheral,0.9,0.3062,B,False,10,0.09000000000000001,0.9163328882955051,0.018691588785046728,0.0,0.5625278148642635,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 86 тыс; связан с 1 seed",0.6666666666666666,1,False,0.0,0,0,86200.0,2,1,1,86200.0,86200.0,86200.0,0.0,1,86200.0,1,False,True,False,False,0,1.0,86200.0,False,False,0,,1,False
100000003125997100,peripheral,0.3,0.146,A,True,13,0.03,0.38540275923453493,0.018691588785046728,0.0,0.5651980418335558,0.0,0.0,"обрыв выгрузки на последнем колене: получил 88 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,87750.0,1,1,1,87750.0,87750.0,87750.0,0.0,0,0.0,0,False,True,True,False,0,0.00313686772807013,275.2601431381539,False,False,0,,1,False
100000003128638100,peripheral,0.3,0.1006,A,True,7,0.03,0.040498442367601244,0.018691588785046728,0.0,0.8010680907877169,0.0,0.0,"обрыв выгрузки на последнем колене: получил 300 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,300000.0,1,1,1,300000.0,300000.0,300000.0,0.0,0,0.0,0,False,True,True,False,0,5.1724177686362716e-06,1.5517253305908814,False,False,0,,1,True
100000003131016100,peripheral,0.6,0.3432,B,True,74,0.06,0.8322207387627948,0.018691588785046728,0.6915887850467289,0.846906987093903,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 406 тыс; взаимные переводы с 1",1.0,2,False,126000.0,4,1,405700.0,7,1,1,405700.0,531700.0,279700.0,0.31057431599704216,0,0.0,0,False,True,False,False,0,0.08828434162210512,35816.957396088044,True,False,1,0.3253968253968254,1,True
100000003131693100,terminal,0.784,0.4516,B,False,3,0.392,0.9821984868713841,0.018691588785046728,0.0,0.8277703604806409,0.3333333333333333,0.0,"конечная точка в пределах выгрузки: получил 353 тыс от 1 плательщика, исходящих нет; доля seed-денег ~100%; связан с 1 seed",1.0,1,False,0.0,0,0,353277.0,1,1,1,353277.0,353277.0,353277.0,0.0,1,353277.0,1,False,True,False,False,0,1.0,353277.0,False,False,0,,1,False
100000003132484100,peripheral,0.9,0.2289,B,False,19,0.09000000000000001,0.6933689363595905,0.018691588785046728,0.0,0.5687583444592791,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 90 тыс",0.6666666666666666,3,False,0.0,0,0,90000.0,1,1,1,90000.0,90000.0,90000.0,0.0,0,0.0,0,False,True,False,False,0,0.11406838869879403,10266.154982891463,False,False,0,,1,False
100000003133045100,peripheral,0.3,0.0737,A,True,61,0.03,0.04850912327547842,0.018691588785046728,0.0,0.516243880729862,0.0,0.0,"обрыв выгрузки на последнем колене: получил 68 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,68000.0,1,1,1,68000.0,68000.0,68000.0,0.0,0,0.0,0,False,True,True,False,0,4.8684206569566896e-05,3.310526046730549,False,False,0,,1,False
100000003134474100,terminal,0.303,0.1789,B,True,5,0.1515,0.30440587449933243,0.018691588785046728,0.0,0.6310636404094349,0.0,0.0,"конечная точка в пределах выгрузки: получил 116 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%",0.6666666666666666,3,False,0.0,0,0,116000.0,1,1,1,116000.0,116000.0,116000.0,0.0,0,0.0,0,False,True,False,False,0,0.0011953620415003489,138.66199681404046,False,False,0,,1,False
100000003134550100,peripheral,0.3,0.0787,A,True,13,0.03,0.03515798842901647,0.018691588785046728,0.0,0.5927903871829105,0.0,0.0,"обрыв выгрузки на последнем колене: получил 100 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,100000.0,1,1,1,100000.0,100000.0,100000.0,0.0,0,0.0,0,False,True,True,False,0,8.454107090035347e-06,0.8454107090035347,False,False,0,,1,False
100000003134934100,terminal,0.249,0.3761,B,True,52,0.1245,0.7641299510458389,0.960836671117045,0.0,0.8362260792167334,0.0,0.0,"конечная точка в пределах выгрузки: получил 379 тыс от 4 плательщиков, исходящих нет; доля seed-денег ~5%; вход в конце периода, мог переслать позже",0.6666666666666666,2,False,0.0,0,0,379354.0,4,4,4,379354.0,379354.0,379354.0,0.0,0,0.0,0,False,True,False,False,0,0.05275843553361415,20014.123553418664,False,False,0,,2,True
100000003134937100,peripheral,0.9,0.2155,B,False,4,0.09000000000000001,0.6947040498442367,0.018691588785046728,0.0,0.09879839786381843,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,10286.0,1,1,1,10286.0,10286.0,10286.0,0.0,1,10286.0,1,False,True,False,False,0,1.0,10286.0,False,False,0,,1,False
100000003146511100,peripheral,0.3,0.0515,A,True,12,0.03,0.1606586559857588,0.018691588785046728,0.0,0.06987093902981753,0.0,0.0,"обрыв выгрузки на последнем колене: получил 10 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,10000.0,1,1,1,10000.0,10000.0,10000.0,0.0,0,0.0,0,False,True,True,False,0,0.002825802656356205,28.25802656356205,False,False,0,,1,False
100000003147719100,terminal,0.21,0.1566,B,True,7,0.105,0.2937249666221629,0.018691588785046728,0.0,0.5927903871829105,0.0,0.0,"конечная точка в пределах выгрузки: получил 100 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%; вход в конце периода, мог переслать позже",0.6666666666666666,3,False,0.0,0,0,100000.0,1,1,1,100000.0,100000.0,100000.0,0.0,0,0.0,0,False,True,False,False,0,0.0012607416858070673,126.07416858070673,False,False,0,,1,True
100000003148220100,peripheral,0.6,0.3067,B,False,70,0.06,0.6359590565198042,0.018691588785046728,0.833555852247441,0.39964396973742766,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./2 исх., оборот 43 тыс; связан с 1 seed; взаимные переводы с 1",1.0,1,False,43400.0,4,2,5650.0,1,1,2,43400.0,49050.0,-37750.0,7.68141592920354,1,5650.0,1,True,False,False,False,11,0.13018433179723501,5650.0,True,False,1,0.22119815668202766,1,False
100000003149149100,terminal,0.329,0.2145,B,True,5,0.1645,0.3929684023141967,0.018691588785046728,0.0,0.7641299510458389,0.0,0.0,"конечная точка в пределах выгрузки: получил 245 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%",1.0,3,False,0.0,0,0,245000.0,1,1,1,245000.0,245000.0,245000.0,0.0,0,0.0,0,False,True,False,False,0,0.0011953620415003489,292.8637001675855,False,False,0,,1,False
100000003152964100,peripheral,0.6,0.2601,B,True,6,0.06,0.5077881619937694,0.018691588785046728,0.6915887850467289,0.664886515353805,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 142 тыс",1.0,3,False,5500.0,1,1,141847.0,1,1,2,141847.0,147347.0,136347.0,0.03877417217142414,0,0.0,0,False,True,False,False,0,0.006651503710631661,943.4958468419692,False,False,0,0.0,1,False
100000003154105100,peripheral,0.6,0.326,B,True,25,0.06,0.6261682242990654,0.018691588785046728,0.960836671117045,0.8184245660881175,0.0,0.0,"выраженных признаков нет: 1 вх./7 исх., оборот 338 тыс",1.0,3,False,338000.0,9,7,60000.0,1,1,8,338000.0,398000.0,-278000.0,5.633333333333334,0,0.0,0,True,False,False,False,0,0.014688435872330432,4964.691324847686,False,False,0,0.16272189349112426,1,False
100000003157333100,peripheral,0.9,0.1971,B,False,14,0.09000000000000001,0.6591010235870048,0.018691588785046728,0.0,0.3186470850022252,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 30 тыс",1.0,2,False,0.0,0,0,30000.0,1,1,1,30000.0,30000.0,30000.0,0.0,0,0.0,0,False,True,False,False,0,0.2400064001706712,7200.192005120136,False,False,0,,1,False
100000003157679100,terminal,0.272,0.3363,B,True,7,0.136,0.5189141076991545,0.960836671117045,0.0,0.888295505117935,0.0,0.0,"конечная точка в пределах выгрузки: получил 541 тыс от 4 плательщиков, исходящих нет; доля seed-денег ~0%; вход в конце периода, мог переслать позже",0.6666666666666666,3,False,0.0,0,0,541000.0,4,4,4,541000.0,541000.0,541000.0,0.0,0,0.0,0,False,True,False,False,0,0.0019159103836678757,1036.5075175643208,False,False,0,,2,True
100000003158727100,terminal,0.683,0.5184,B,False,9,0.3415,0.9554962171784601,0.9114374721851357,0.0,0.8326657765910103,0.3333333333333333,0.0,"конечная точка в пределах выгрузки: получил 368 тыс от 3 плательщиков, исходящих нет; доля seed-денег ~48%; связан с 1 seed",1.0,1,False,0.0,0,0,367940.0,3,3,3,367940.0,367940.0,367940.0,0.0,1,176440.0,1,False,True,False,False,0,0.4800175352214691,176617.65190938735,False,False,0,,2,False
100000003159641100,peripheral,0.6,0.3561,B,True,69,0.06,0.48776145972407653,0.960836671117045,0.6915887850467289,0.7231864708500223,0.0,0.0,"выраженных признаков нет: 4 вх./1 исх., оборот 198 тыс",1.0,2,False,197800.0,1,1,64000.0,7,4,5,197800.0,261800.0,-133800.0,3.090625,0,0.0,0,True,False,False,False,0,0.003641255972701131,720.2404314002837,False,False,0,1.0,1,True
100000003163256100,peripheral,0.9,0.2934,B,False,4,0.09000000000000001,0.7182910547396528,0.018691588785046728,0.6915887850467289,0.13840676457498888,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 15 тыс; связан с 1 seed",1.0,1,False,15000.0,1,1,13485.0,1,1,2,15000.0,28485.0,-1515.0,1.1123470522803114,1,13485.0,1,True,False,False,False,0,0.899,13485.0,False,False,0,0.0,1,False
100000003163886100,terminal,0.38,0.2865,B,True,66,0.19,0.6528704939919893,0.018691588785046728,0.0,0.8758344459279038,0.0,0.0,"конечная точка в пределах выгрузки: получил 500 тыс от 1 плательщика, исходящих нет; доля seed-денег ~1%",1.0,3,False,0.0,0,0,500000.0,1,1,1,500000.0,500000.0,500000.0,0.0,0,0.0,0,False,True,False,False,0,0.013706563706563708,6853.281853281854,False,False,0,,1,False
100000003164661100,terminal,0.399,0.3097,B,True,34,0.1995,0.7414330218068536,0.018691588785046728,0.0,0.897196261682243,0.0,0.0,"конечная точка в пределах выгрузки: получил 596 тыс от 1 плательщика, исходящих нет; доля seed-денег ~3%",1.0,3,False,0.0,0,0,596200.0,3,1,1,596200.0,596200.0,596200.0,0.0,0,0.0,0,False,True,False,False,3,0.028513208672634578,16999.575010624736,False,False,0,,1,False
100000003166017100,peripheral,0.3,0.0617,A,True,8,0.03,0.17757009345794392,0.018691588785046728,0.0,0.13840676457498888,0.0,0.0,"обрыв выгрузки на последнем колене: получил 15 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,15000.0,1,1,1,15000.0,15000.0,15000.0,0.0,0,0.0,0,False,True,True,False,0,0.00236057430792627,35.40861461889405,False,False,0,,1,False
100000003166755100,peripheral,0.9,0.1421,B,True,3,0.09000000000000001,0.4121050289274588,0.018691588785046728,0.0,0.2630173564753004,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 24 тыс",1.0,2,False,0.0,0,0,24010.0,1,1,1,24010.0,24010.0,24010.0,0.0,0,0.0,0,False,True,False,False,0,0.014137174964605436,339.4335709001765,False,False,0,,1,False
100000003171006100,terminal,0.377,0.3212,B,True,7,0.1885,0.4392523364485981,0.8019581664441477,0.0,0.8718291054739653,0.0,0.0,"конечная точка в пределах выгрузки: получил 485 тыс от 2 плательщиков, исходящих нет; доля seed-денег ~0%",1.0,3,False,0.0,0,0,485000.0,2,2,2,485000.0,485000.0,485000.0,0.0,0,0.0,0,False,True,False,False,0,0.0008844457556315953,428.9561914813237,False,False,0,,2,False
100000003171587100,peripheral,0.6,0.3792,B,True,5,0.06,0.518469069870939,0.8019581664441477,0.833555852247441,0.9096573208722741,0.0,0.0,"выраженных признаков нет: 2 вх./2 исх., оборот 700 тыс",1.0,3,False,431300.0,7,2,700000.0,2,2,4,700000.0,1131300.0,268700.0,0.6161428571428571,0,0.0,0,False,True,False,False,0,0.001470029767545267,1029.020837281687,False,False,0,0.0,2,False
100000003173783100,peripheral,0.3,0.0745,A,True,35,0.03,0.1851357365376057,0.018691588785046728,0.0,0.25055629728526924,0.0,0.0,"обрыв выгрузки на последнем колене: получил 24 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,23500.0,2,1,1,23500.0,23500.0,23500.0,0.0,0,0.0,0,False,True,True,False,0,0.0016500185893891888,38.77543685064594,False,False,0,,1,False
100000003177533100,peripheral,0.3,0.0672,A,True,6,0.03,0.17222963951935916,0.018691588785046728,0.0,0.20382732532265244,0.0,0.0,"обрыв выгрузки на последнем колене: получил 20 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,20000.0,3,1,1,20000.0,20000.0,20000.0,0.0,0,0.0,0,False,True,True,False,0,0.0016712267427537676,33.42453485507535,False,False,0,,1,False
100000003178549100,peripheral,0.6,0.4661,B,False,17,0.06,0.5607476635514018,0.8019581664441477,0.9274588340008901,0.7663551401869159,0.3333333333333333,1.0,"выраженных признаков нет: 2 вх./4 исх., оборот 250 тыс; связан с 1 seed; участвует в круговых потоках (3+ участника)",1.0,3,False,89080.0,4,4,250000.0,2,2,6,250000.0,339080.0,160920.0,0.35632,1,0.0,0,False,True,False,False,0,0.007474326178004121,1868.5815445010303,True,True,0,0.0,1,False
100000003180305100,peripheral,0.3,0.1592,A,True,2,0.03,0.4009790832220739,0.018691588785046728,0.0,0.6666666666666666,0.0,0.0,"обрыв выгрузки на последнем колене: получил 144 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,144000.0,1,1,1,144000.0,144000.0,144000.0,0.0,0,0.0,0,False,True,True,False,0,0.00214407989108974,308.7475043169225,False,False,0,,1,False
100000003180820100,peripheral,0.3,0.1198,A,True,7,0.03,0.23230974632843793,0.018691588785046728,0.0,0.6092567868268803,0.0,0.0,"обрыв выгрузки на последнем колене: получил 101 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,101000.0,1,1,1,101000.0,101000.0,101000.0,0.0,0,0.0,0,False,True,True,False,0,0.0006623694689706608,66.89931636603674,False,False,0,,1,False
100000003186579100,peripheral,0.3,0.1664,A,True,6,0.03,0.45927903871829107,0.018691588785046728,0.0,0.621272808188696,0.0,0.0,"обрыв выгрузки на последнем колене: получил 110 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,110000.0,2,1,1,110000.0,110000.0,110000.0,0.0,0,0.0,0,False,True,True,False,0,0.004897920583177954,538.7712641495749,False,False,0,,1,False
100000003187359100,peripheral,0.9,0.2379,B,False,1,0.09000000000000001,0.7552291944815309,0.018691588785046728,0.0,0.20115709835336004,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 19 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,19072.0,1,1,1,19072.0,19072.0,19072.0,0.0,1,19072.0,1,False,True,False,False,1,1.0,19072.0,False,False,0,,1,False
100000003188607100,peripheral,0.9,0.2585,B,False,9,0.09000000000000001,0.6858032932799288,0.018691588785046728,0.6915887850467289,0.1882510013351135,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 18 тыс",1.0,2,False,5000.0,1,1,18000.0,1,1,2,18000.0,23000.0,13000.0,0.2777777777777778,0,0.0,0,False,True,False,False,0,0.5405405405405406,9729.72972972973,False,False,0,0.0,1,False
100000003190207100,peripheral,0.6,0.2626,B,True,22,0.06,0.43524699599465955,0.018691588785046728,0.6915887850467289,0.8353360035603026,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 377 тыс",1.0,3,False,377000.0,8,1,5000.0,1,1,2,377000.0,382000.0,-372000.0,75.4,0,0.0,0,True,False,False,False,0,0.0011196309188546043,422.1008564081858,False,False,0,0.10610079575596817,1,False
100000003191430100,terminal,0.316,0.2843,B,False,4,0.158,0.7828215398308856,0.018691588785046728,0.0,0.7058299955496217,0.0,0.0,"конечная точка в пределах выгрузки: получил 180 тыс от 1 плательщика, исходящих нет; доля seed-денег ~13%",1.0,2,False,0.0,0,0,180000.0,1,1,1,180000.0,180000.0,180000.0,0.0,0,0.0,0,False,True,False,False,0,0.13066666666666665,23519.999999999996,False,False,0,,1,False
100000003192220100,peripheral,0.9,0.2443,B,False,65,0.09000000000000001,0.8081886960391633,0.018691588785046728,0.0,0.4931019136626613,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 60 тыс",1.0,2,False,0.0,0,0,60000.0,2,1,1,60000.0,60000.0,60000.0,0.0,0,0.0,0,False,True,False,False,0,0.47322170741506375,28393.302449415554,False,False,0,,1,False
100000003192309100,peripheral,0.6,0.185,B,True,1,0.06,0.09523809523809523,0.018691588785046728,0.6915887850467289,0.7392078326657766,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 213 тыс",1.0,3,False,213000.0,1,1,17200.0,1,1,2,213000.0,230200.0,-195800.0,12.383720930232558,0,0.0,0,True,False,False,False,1,5.365977525205442e-05,11.429532128687592,False,False,0,0.0,1,False
100000003194831100,peripheral,0.3,0.0275,A,True,29,0.03,0.05518469069870939,0.018691588785046728,0.0,0.04138851802403204,0.0,0.0,"обрыв выгрузки на последнем колене: получил 6 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,6265.0,1,1,1,6265.0,6265.0,6265.0,0.0,0,0.0,0,False,True,True,False,0,0.00065933369391647,4.130725592386685,False,False,0,,1,False
100000003199390100,peripheral,0.3,0.1514,A,True,5,0.03,0.308411214953271,0.018691588785046728,0.0,0.7739207832665776,0.0,0.0,"обрыв выгрузки на последнем колене: получил 260 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,260000.0,1,1,1,260000.0,260000.0,260000.0,0.0,0,0.0,0,False,True,True,False,0,0.000551028696630508,143.2674611239321,False,False,0,,1,False
100000003200071100,peripheral,0.9,0.1126,B,False,84,0.09000000000000001,0.0,0.0,0.6915887850467289,0.3186470850022252,0.0,0.0,"[seed] выраженных признаков нет: 0 вх./1 исх., оборот 30 тыс",1.0,0,True,30000.0,1,1,0.0,0,0,1,30000.0,30000.0,-30000.0,,0,0.0,0,False,False,False,False,14,1.0,0.0,False,False,0,0.0,0,False
100000003204491100,peripheral,0.6,0.2543,B,True,2,0.06,0.48242100578549174,0.018691588785046728,0.6915887850467289,0.6582109479305741,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 140 тыс",1.0,3,False,100000.0,2,1,140000.0,1,1,2,140000.0,240000.0,40000.0,0.7142857142857143,0,0.0,0,False,True,False,False,0,0.004849960600259524,678.9944840363333,False,False,0,1.0,1,False
100000003205210100,terminal,0.713,0.4144,B,False,3,0.3565,0.9443702714730752,0.018691588785046728,0.0,0.6555407209612817,0.3333333333333333,0.0,"конечная точка в пределах выгрузки: получил 138 тыс от 1 плательщика, исходящих нет; доля seed-денег ~100%; связан с 1 seed",0.6666666666666666,1,False,0.0,0,0,137563.0,1,1,1,137563.0,137563.0,137563.0,0.0,1,137563.0,1,False,True,False,False,0,1.0,137563.0,False,False,0,,1,False
100000003207060100,peripheral,0.3,0.1542,A,True,2,0.03,0.4753004005340454,0.018691588785046728,0.0,0.4672897196261682,0.0,0.0,"обрыв выгрузки на последнем колене: получил 53 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,53000.0,1,1,1,53000.0,53000.0,53000.0,0.0,0,0.0,0,False,True,True,False,0,0.0121304182237201,642.9121658571653,False,False,0,,1,False
100000003213473100,distributor,0.51,0.4746,B,False,2,0.40800000000000003,0.19893190921228304,0.018691588785046728,0.9746328437917223,0.7601246105919003,0.6666666666666666,1.0,"веерная рассылка: 11 получателей, отправил 240 тыс; видимый вход 58 тыс, источник вне выгрузки; связан с 2 seed; участвует в круговых потоках (3+ участника)",0.6666666666666666,3,False,240000.0,12,11,57500.0,2,1,11,240000.0,297500.0,-182500.0,4.173913043478261,2,0.0,0,True,False,False,False,0,0.00020279353504882864,48.67044841171887,True,True,1,0.1875,1,True
