gid,handle,functional_role,involvement,archetype,note
100000003672884100,p04652,peripheral,legit,рабочий,зарплата от emp_6
100000001083091100,p07559,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001820080100,p07590,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005258948100,p07637,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000001735657100,p01067,coordinator,criminal,координатор ячейки,ячейка 7: собирает со сборщиков и платит курьерам и выше
100000005514437100,p02640,peripheral,legit,родня,родственник p06226: переводы туда-обратно
100000002164339100,p06323,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008540747100,p05207,peripheral,legit,родня,родственник p05205: переводы туда-обратно
100000006463728100,p05206,peripheral,legit,родня,родственник p05205: переводы туда-обратно
100000006694209100,p00658,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000000617898100,p03565,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000722904100,p03533,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000605244100,p01417,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000003964203100,p01894,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005150724100,p05474,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002519843100,p01756,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001746861100,p04551,peripheral,criminal,закладчик,ячейка 2: делает клады и получает оплату
100000006587364100,p05053,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004755102100,p03277,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000005075107100,p03653,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004746204100,p00900,peripheral,legit,продавец,работает в shop_71
100000006317101100,p07138,peripheral,legit,продавец,работает в shop_71
100000002044734100,p05738,peripheral,legit,продавец,работает в shop_71
100000000054045100,p08128,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005031037100,p05832,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003398362100,p04079,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007761856100,p04081,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004496017100,p02302,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000610886100,p02303,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003217971100,p00438,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000003713844100,p00437,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003678232100,p07766,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005828233100,p09306,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004267553100,p01917,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003116247100,p03797,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008593788100,p02480,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004675477100,p02354,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000008512780100,p02352,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008896308100,p08363,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003947321100,p02401,consolidator,legit,арендодатель,сдаёт 6 квартир(ы)
100000005089128100,p08548,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000700279100,p08620,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002056079100,p03143,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005268994100,p01722,consolidator,legit,арендодатель,сдаёт 10 квартир(ы)
100000008590109100,p03184,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006651191100,p01150,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000003733953100,p03622,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007255342100,p02827,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008635383100,p00943,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007167694100,p09178,consolidator,legit,арендодатель,сдаёт 5 квартир(ы)
100000007251946100,p00930,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007219299100,p00934,peripheral,legit,рабочий,зарплата от emp_9
100000004404757100,p00886,peripheral,legit,родня,родственник p00884: переводы туда-обратно
100000007868948100,p08139,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002672990100,p04731,peripheral,legit,рабочий,зарплата от emp_4
100000004869365100,p04694,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002645767100,p04693,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001572360100,p04692,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006924950100,p04690,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000002188721100,p03561,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006677515100,p01135,consolidator,legit,арендодатель,сдаёт 6 квартир(ы)
100000003764495100,p07406,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003433126100,p07398,peripheral,legit,родня,родственник p08474: переводы туда-обратно
100000002885660100,p01147,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001148604100,p01149,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000002109863100,p06499,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006418727100,p01712,peripheral,legit,родня,родственник p01708: переводы туда-обратно
100000005643696100,p02229,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001238501100,p04999,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008626099100,p01844,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001152138100,p05087,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003915493100,p09313,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003638721100,p05179,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000004835595100,p07470,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001119386100,p01493,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006862152100,p00511,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007341256100,p06086,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005023048100,p01064,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001236227100,p07176,consolidator,legit,арендодатель,сдаёт 4 квартир(ы)
100000004993291100,p04505,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000008222725100,p01880,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008213842100,p01800,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007878154100,p05839,peripheral,legit,продавец,работает в shop_66
100000007752442100,p04671,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007953073100,p02216,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000000820315100,p00646,peripheral,legit,родня,родственник p06843: переводы туда-обратно
100000000290326100,p00668,peripheral,legit,рабочий,зарплата от emp_7
100000006323204100,p00690,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002531505100,p06682,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003694323100,p03753,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005683156100,p01517,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000043575100,p06795,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005983452100,p01829,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008794754100,p03737,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002497787100,p03669,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000002995986100,p03771,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006706401100,p00383,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000732274100,p00289,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005610545100,p00234,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008706239100,p00720,peripheral,criminal,закладчик,ячейка 2: делает клады и получает оплату
100000003676482100,p04451,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004204164100,p04623,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005364038100,p01355,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000003573233100,p01351,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000003176975100,p01357,consolidator,legit,арендодатель,сдаёт 4 квартир(ы)
100000005731136100,p08175,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002329928100,p06944,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000000544582100,p06926,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001680197100,p03214,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007393595100,p01239,peripheral,legit,клиент P2P,покупает/продаёт крипту у p04681
100000000782340100,p05196,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000958491100,p05174,peripheral,legit,родня,родственник p08608: переводы туда-обратно
100000003966490100,shop_2,consolidator,legit,донерная,принимает оплату от покупателей района
100000000617110100,p04947,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007551446100,p00840,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008862661100,p06555,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003907964100,p00893,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000036755100,p05887,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000391391100,p08755,consolidator,legit,арендодатель,сдаёт 9 квартир(ы)
100000004002449100,p05149,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003950362100,p01060,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006413209100,p08791,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008225592100,p01162,consolidator,legit,арендодатель,сдаёт 5 квартир(ы)
100000000780947100,p06264,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005575781100,p06331,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005285293100,p07514,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008632108100,p07515,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005355578100,p09329,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004324349100,p09330,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001142951100,p08478,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008637964100,p01346,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002080171100,p04916,peripheral,legit,таксист,арендует авто в taxi_1
100000004930855100,p01436,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000008695903100,p00233,consolidator,legit,арендодатель,сдаёт 6 квартир(ы)
100000006425885100,p01820,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006574246100,p01709,peripheral,legit,родня,родственник p01708: переводы туда-обратно
100000007258880100,p01713,peripheral,legit,родня,родственник p01708: переводы туда-обратно
100000006210656100,p05572,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005643488100,p05571,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007614681100,p08367,peripheral,legit,родня,родственник p08371: переводы туда-обратно
100000002495789100,p08674,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005976516100,p08660,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005741256100,p08652,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000455249100,p09196,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000836057100,p02013,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001228733100,p09242,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008505771100,p09026,peripheral,legit,клиент P2P,покупает/продаёт крипту у p04681
100000004474179100,emp_0,distributor,legit,работодатель,склад: платит зарплату 26 сотрудникам
100000000642233100,p07591,peripheral,legit,рабочий,зарплата от emp_10
100000000241108100,p08551,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001706600100,p08576,peripheral,legit,родня,родственник p08574: переводы туда-обратно
100000004301946100,p02090,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001536860100,p00627,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004079154100,p02578,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000005312143100,p00078,peripheral,legit,рабочий,зарплата от emp_1
100000005080423100,p00105,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005058664100,p03248,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000002503349100,p04755,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000475591100,p04761,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004755686100,p04651,peripheral,legit,рабочий,зарплата от emp_9
100000005427742100,p04721,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002870113100,p04307,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005494968100,p03085,consolidator,legit,арендодатель,сдаёт 17 квартир(ы)
100000008281421100,p05477,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001249681100,p05478,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006807911100,p03516,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002232465100,p04805,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007125633100,p04624,peripheral,legit,рабочий,зарплата от emp_10
100000004078132100,p04557,transit,criminal,курьер-приёмщик,ячейка 0: берёт оплату от покупателей и сдаёт выше
100000001660280100,p07326,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002444060100,p09129,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006326842100,p09108,peripheral,legit,родня,родственник p09106: переводы туда-обратно
100000007227251100,p01158,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003368988100,p01072,peripheral,legit,родня,родственник p01067: переводы туда-обратно
100000008407051100,p06788,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008868745100,p06876,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007753987100,p04149,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003411540100,p02129,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005645037100,p00241,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007668197100,p00753,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000027326100,p00780,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002319869100,p00845,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008526690100,p00870,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003444644100,p04877,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002435142100,p02256,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004781744100,p00756,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000082532100,p04099,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003648711100,p04102,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005494884100,p06347,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008574996100,p01899,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007832126100,p01608,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000373511100,p03672,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008441766100,p03738,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000264593100,p08079,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000000286802100,p03765,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003032617100,p03666,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000934367100,p01042,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005148053100,p07898,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006782934100,p00723,peripheral,legit,владелец бизнеса,владелец shop_17
100000003379323100,p07203,peripheral,legit,продавец,работает в shop_17
100000008688747100,p01645,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007137351100,p01588,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000381255100,p01548,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000457996100,p04013,peripheral,legit,рабочий,зарплата от emp_0
100000000011993100,p01614,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004008057100,p01503,peripheral,legit,родня,родственник p01067: переводы туда-обратно
100000000329406100,p08527,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000559447100,p03444,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000002145898100,p09189,peripheral,legit,владелец бизнеса,владелец shop_63
100000007800073100,p05133,peripheral,legit,продавец,работает в shop_63
100000004352245100,p03716,peripheral,legit,продавец,работает в shop_63
100000001640676100,p02249,peripheral,legit,продавец,работает в shop_63
100000002245243100,p07277,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007572166100,p07276,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004366167100,p02681,consolidator,legit,арендодатель,сдаёт 7 квартир(ы)
100000005063225100,p03506,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003625257100,p07851,consolidator,legit,арендодатель,сдаёт 5 квартир(ы)
100000005165700100,p07856,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004778936100,p07171,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003819399100,p07146,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000369596100,p07598,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006128257100,p06162,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000003928654100,p00354,peripheral,legit,продавец,работает в shop_62
100000001487562100,p08912,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000057547100,p08862,peripheral,legit,родня,родственник p08861: переводы туда-обратно
100000007331172100,p07363,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008355757100,p07260,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001046357100,p07372,peripheral,legit,родня,родственник p07370: переводы туда-обратно
100000000342202100,p07366,peripheral,legit,клиент P2P,покупает/продаёт крипту у p04681
100000005006016100,p08887,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000008659516100,p08848,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006006601100,p08888,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005369709100,p01479,peripheral,legit,владелец бизнеса,владелец shop_84
100000007162159100,p02989,consolidator,legit,арендодатель,сдаёт 5 квартир(ы)
100000002420902100,p03372,peripheral,legit,рабочий,зарплата от emp_9
100000004653487100,p06417,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003421583100,p07432,peripheral,legit,родня,родственник p07437: переводы туда-обратно
100000005337925100,p07437,peripheral,criminal,закладчик,ячейка 5: делает клады и получает оплату
100000004619392100,p00705,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003635113100,p06021,peripheral,legit,продавец,работает в shop_47
100000004067966100,p06660,peripheral,legit,родня,родственник p06661: переводы туда-обратно
100000002980713100,p07392,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001464051100,p07019,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008677101100,p07418,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007569100100,p01725,consolidator,legit,арендодатель,сдаёт 8 квартир(ы)
100000001797443100,p02910,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005241304100,p02912,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002240084100,p03924,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008713288100,p03926,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004388558100,p03925,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005024150100,p01129,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003838621100,p08228,peripheral,legit,таксист,арендует авто в taxi_1
100000001079496100,p06806,consolidator,legit,арендодатель,сдаёт 6 квартир(ы)
100000002958560100,p00064,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000995862100,p00070,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000007975148100,p00131,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006693602100,p05550,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005716581100,p05549,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000007578823100,p05553,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005061048100,p01911,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003525978100,p06994,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003345314100,emp_5,distributor,legit,работодатель,стройфирма: платит зарплату 36 сотрудникам
100000006547436100,p02556,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000356089100,p06882,peripheral,criminal,закладчик,ячейка 5: делает клады и получает оплату
100000001566291100,p07569,peripheral,legit,клиент P2P,покупает/продаёт крипту у p06318
100000005820561100,p00401,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001129746100,p05503,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007993131100,p02240,peripheral,legit,клиент P2P,покупает/продаёт крипту у p06318
100000002125001100,p03974,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006613007100,p03113,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007043120100,p08855,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003139965100,p05407,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005140456100,p05492,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002538420100,p01332,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000000432974100,p05351,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007260509100,p00713,terminal,criminal,бенефициар,"деньги оседают: наличные, авто, недвижимость"
100000004551239100,p01088,terminal,criminal,кошелёк,"деньги оседают: наличные, авто, недвижимость"
100000003846223100,p06212,distributor,criminal,распределитель-зарплатчик,ячейка 1: платит курьерам раз в неделю
100000007862277100,p02756,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006675773100,p02753,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002087466100,p04126,consolidator,legit,арендодатель,сдаёт 21 квартир(ы)
100000004142477100,p04127,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005018858100,p03985,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001003635100,p05446,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008698769100,p03875,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006820793100,p03876,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008622610100,p03517,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001779799100,p08938,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000205806100,p03736,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003026800100,p02742,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006268973100,p09312,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001232202100,p02541,peripheral,criminal,закладчик,ячейка 0: делает клады и получает оплату
100000002243198100,p01708,peripheral,criminal,закладчик,ячейка 0: делает клады и получает оплату
100000002090938100,p01729,peripheral,criminal,закладчик,ячейка 0: делает клады и получает оплату
100000007513946100,p08535,peripheral,criminal,закладчик,ячейка 0: делает клады и получает оплату
100000001356841100,p05961,transit,criminal,курьер-приёмщик,ячейка 0: берёт оплату от покупателей и сдаёт выше
100000008236916100,p06843,peripheral,criminal,закладчик,ячейка 0: делает клады и получает оплату
100000005458077100,p06799,peripheral,legit,таксист,арендует авто в taxi_1
100000005388893100,p03898,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001728319100,p03816,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000605651100,p00014,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008808685100,p06372,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003341315100,p08746,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005896675100,p08697,peripheral,legit,рабочий,зарплата от emp_12
100000006290828100,p08560,peripheral,legit,родня,родственник p08558: переводы туда-обратно
100000005505934100,p00865,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008953317100,p03803,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005964223100,p00365,consolidator,legit,арендодатель,сдаёт 5 квартир(ы)
100000004091361100,p03413,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001926488100,p07604,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000000516594100,p02594,consolidator,legit,арендодатель,сдаёт 4 квартир(ы)
100000006231335100,p04989,peripheral,legit,владелец бизнеса,владелец shop_76
100000001764015100,p02825,peripheral,legit,продавец,работает в shop_76
100000003080697100,p08634,peripheral,legit,родня,родственник p08632: переводы туда-обратно
100000007477941100,p08633,peripheral,legit,родня,родственник p08632: переводы туда-обратно
100000003126121100,p08441,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003623005100,p04481,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001584888100,p04479,peripheral,legit,рабочий,зарплата от emp_12
100000005096307100,p00817,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004273158100,p06702,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002541708100,p01780,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
